essay_id,essay_set,essay,score,p4_mbart50_m2m
9731,4,"I think that the author ends this story with that paragraph to some up what the story was all about and to also say that Saeng would try the test again. In the story it says “she realised that many of the thing that she had thought of as strange before had become, though the quiet repetition of season opon reason, almost familiar to her now and this last paragraph help bring all this together.",2.0,"म सोच्दछु लेखकले यो कथालाई त्यस अनुच्छेदसँग समाप्त गर्छ र यो कथा के बारेमा थियो केही माथि र साङ्गले फेरि परीक्षण गर्ने भन्ने कुरा पनि भन्नुहुन्छ । यस कथामा यो लेखिएको छ: “उहाँले सम्झनु भयो कि धेरै कुराहरू जसलाई उहाँले पहिले असामान्य ठान्नु भएको थियो, अहिले उहाँलाई प्रायः परिचित भए तापनि मौसम अपोन कारणको शान्त पुनरावृत्ति र यो अन्तिम खण्डले सबै कुराहरू एकसाथ ल्याउँदछन्।"
9732,4,"A vow is a good ending, she vowed to take the test again because she failed it. It expresses how she feels and she made a commitment to pass. The author wanted to show a lot of feeling and how desprite she was. So she saw tons of beauty to keep her going.",1.0,"प्रतिज्ञा राम्रो अन्त्य हो, उनले परीक्षा फेरि गर्ने प्रतिज्ञा गरे किनभने उनले यसलाई हराएकी थिइन् । यसले उहाँको भावना व्यक्त गर्दछ र उहाँले पास गर्ने प्रतिबद्धता गर्नुभएको छ । लेखकले धेरै भावना देखाउन चाहन्थे र तिनी कति उन्मादित थिइन् भन्ने देखाउन चाहन्थे । यसकारण उनले आफ्नो यात्रा जारी राख्नका लागि धेरै सुन्दरता देखिन्।"
9733,4,"The author concludes the story with the paragraph, ""When they come back,"" Saeng vowed silently to herself,” in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again. She buys the flower because she failed the drivers test. She has seen the familiar plant on her way home as she went to a florist shop to try to buy one. The flower makes her happy and reminds her of home. The author ends the story the way he does because it leaves hope, so that the story doesn't end sad. She still has hope of passing the drivers test.",2.0,"लेखकले कथाको अन्त्यमा लेख्नुहुन्छ,""जब तिनीहरू फर्केर आउँछन्,""सेङले चुपचाप स्वयंलाई प्रतिज्ञा गरे,""spring, जब हिऊँ झर्छ र geese फर्केर आउँछ र यो हिबिस्कस बुडिरहेको छ, तब म त्यो परीक्षण फेरि गर्नेछु। उनी ड्राइभर परीक्षण असफल भएकोले फूल किन्छन् । घर जाने बाटोमा उनले एउटा पुष्पहारीको भण्डारमा गएर एउटा खरीद गर्ने प्रयास गरिन्। उनले आफ्नो घर जाने बाटोमा एउटा परिचित वनस्पति देखेकी छिन्। फूलले उसलाई खुशी बनाउँदछ र घरको सम्झना गराउँछ। लेखकले आफ्नो तरिकाले कथा अन्त्य गर्दछ किनभने यसले आशा छोड्छ, त्यसैले कथा दुःखी समाप्त हुँदैन । उहाँसँग अझै ड्राइभर परीक्षण पास गर्ने आशा छ ।"
9734,4,"She failed the test at the same day that she got the plant and saw the geese fly over. The plant and the geese represent symbols to her. The plant represents her home, where she used to live and the geese could represent how they are moving on in life, over coming the obstacles of cold weather, and snow to move on to something better most likely a warmer climate. All of this is a symbol of a new beginning for her. So she wanted to take it again, around the time of a new beginning; when the geese fly over again and the plant grows. She feels thot since she failed, she should start over.",2.0,"उनले बगाल प्राप्त गरे र geese fly over देखेर त्यही दिन परीक्षण असफल भयो । वनस्पति र geese ले तिनलाई प्रतीकहरू प्रस्तुत गर्दछन्। वनस्पतिले तिनको घरको प्रतिनिधित्व गर्दछ, जहाँ तिनी बस्ने गर्दथिन् र geese कसरी जीवनमा अगाडि बढिरहेका छन् भन्ने प्रतिनिधित्व गर्न सक्दछन्, शीत मौसमको अवरोधहरू आउदा, र बर्फ चाँडै केही राम्रो र सम्भवत: उष्णकटिबंधमा अगाडि बढ्नका लागि। यी सबै कुराहरू उनको लागि नयाँ शुरुवातको प्रतीक हुन् । यसर्थ उनी फेरि यसलाई लिन चाहन्थे, नयाँ शुरुवातको समयमा, जब गाइहरू फेरि उड्छन् र वनस्पति बढ्छ। उनी असफल भएदेखि उनी फेरि सुरु गर्नुपर्छ भन्ने सोच्दछिन् ।"
9735,4,"The author added the story in with this paragraph for a lot reasons and to make the story longer, and two to show that even if you screw up the first time you can still try again.",1.0,"लेखकले यो अनुच्छेदसँग कथा थप्न धेरै कारणहरूका लागि र कथा लामो बनाउन, र दुई देखाउनका लागि तपाईँले पहिलो पटक पनि फेरि प्रयास गर्न सक्नुहुन्छ यदि तपाईँले ध्वंश पार्नु भयो भने पनि।"
9736,4,"In the story “Winter Hibiscus,” the author includes this paragraph, when they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take the test again, to emphasize that Saeng is willing try plant again in spring. Saeng wants to try planting again in the spring time to prove that she is trying to adapt to the new settings and to prove that she cares about the planting.",0.0,"""ग्रीष्म हिबिस्कस"" कथामा लेखकले यो अनुच्छेद समाविष्ट गर्दछ, जब तिनीहरू फर्केर आउँछन्, सेङ्गले स्वास्नीलाई चुपचाप प्रतिज्ञा गरे, वसन्तमा, जब बरफ टल्किन्छ र geese फर्केर आउँदछ र यो हिबिस्कस बुडिरहेको छ, तब म फेरि परीक्षण गर्नेछु, ताकि सेङ्गले वसन्तमा फेरि रोप्ने प्रयास गर्ने इच्छा गरेको जान्दछन्। साइङ्गले नयाँ परिवेशमा अनुकूलन गर्ने प्रयास गरिरहनु भएको प्रमाण गर्न र तिनले रोप्ने काममा चासो देखाउनु भएको प्रमाण गर्न बसन्त ऋतुमा फेरि रोप्ने प्रयास गर्न चाहन्छिन् ।"
9737,4,Saeng  ment  that she will take that test  next  spring and pass it with the hope of her winter flower  and  the  sight of her flock of geese  she  has high hopes that she will pass her test . when  she sees buds  on her hibiscus then she will take the test again. Saeng was very upset when she failed it the @CAPS1 time and she was hoping  she  passed  next  spring.,1.0,सन्ङ्गमेन्टको अनुसार उनी अर्को बसन्तमा त्यो परीक्षा लिनेछन् र आफ्नो ग्रीष्म ऋतुको फूल र geeseको बगाल देखेर यसलाई पास गर्ने आशामा उनी आफ्नो परीक्षा पास गर्ने उच्च आशामा छन्। जब उसले आफ्नो हिबिस्कसमा बोटहरू देख्छ तब उसले फेरि परीक्षण गर्नेछ । साङ्गले @CAPS1 पटक असफल हुँदा धेरै दुःखी भए र उनले अर्को बसन्तमा मर्नु भएको आशा गरिन् ।
9738,4,"In the short story ""Winter Hibiscus"" by Minfong Ho, the author concludes with a paragraph explaining when the character, Saeng will take her driving test again. She says she will ""when the snow melt and the geese return and this hibiscus is budding."" I think the author concludes with this paragraph because it shows that saeng has new. found hope. For example, since she has moved from Vietnam, she has been very homesick. ""She found that she was still too shaky to say the words 'at home,' lest she burst into tears again."" But when she finds a hibiscus plant, it reminds her of her homeland. ""Back home it just grew wild, jutting out from the cracks in brick walls or between tiled roofs."" Saeng even buys the hibiscus to plant in her garden in her new home. By having the hibiscus plant with her, it gave her memories of her old life and strength to continue with her new one. The plant gives her strength to try for her driving test again. By concluding with that paragraph, it shows Saeng's change in emotions from depressed to hopeful and it also shows the strength that the hibiscus plant gives her.",2.0,"मिनोङ होद्वारा लिखित छोटो कथा ""वास्ता हिबिस्कस""मा लेखकले क्यारेक्टर, सेङले फेरि आफ्नो ड्राइभ परीक्षण कहिले गर्ने भन्ने व्याख्या गर्ने एउटा अनुच्छेदसँग समाप्त गर्दछ । उहाँ भन्नुहुन्छ,""जब हिऊँ झर्छ र geese फर्केर आउँदछन् र यो हिबिस्कस फुलिरहेको छ भने"" मलाई लाग्छ लेखकले यो अनुच्छेदसँग समाप्त गर्दछ किनभने यसले सेङ्गसँग नयाँ छ भन्ने देखाउँछ । आशा फेला पर्यो । उदाहरणका लागि, उनी भियतनामबाट गइसकेका हुनाले उनी घरको साह्रै बिर्सिन्। ""उनीले बुझिन् कि उनी अझै पनि 'घरमा' शब्दहरू भन्नका लागि एकदमै भयभीत थिइन्। यदि उनी फेरि आँसुमा फँस्न सकेनन्।"" तर जब उसले हिबिस्कस वनस्पति फेला पार्छ, यसले उसलाई आफ्नो मातृभूमिको सम्झना गराउँछ। ""घरमा यो एकदमै जंगली भएको छ, भित्ताको भित्तामा भएको प्वालहरू वा टायल गरिएको छतहरू बीचबाट बाहिर निस्किरहेको छ ।"" साङले आफ्नो नयाँ घरको बगैंचामा रोप्न हिबिस्कस पनि किन्छन्। हिबिस्कस वनस्पतिलाई तिनीसित राख्दा यसले तिनको पुरानो जीवनको सम्झना र नयाँ जीवनलाई जारी राख्न शक्ति प्रदान गर्यो। कारखानाले उहाँलाई फेरि उहाँको ड्राइभ परीक्षणका लागि प्रयास गर्न शक्ति दिन्छ । त्यो अनुच्छेदमा समापन गरेर यसले साइन्गको भावनाहरूमा निराशाबाट आशामा परिवर्तन देखाउँदछ र यसले हाइबिस्कस वनस्पतिले तिनलाई दिनुभएको शक्ति पनि देखाउँछ।"
9739,4,"The author concludes the last paragraph of the story because she already knew that she should not be afraid of trying a new life or new environment. For example, in the story, the mother says, “It’s flowers aren’t pretty, but its strong enough to make it through the cold months ???, this winter hibiscus. “It shows that the mother wants saeng to learn that saeng should be strong even I times of difficult. Another example is, when the narrator says, “she realized that many of the things that she had thought of as strange before become, throught the quiet repition of season upon season…” It shows that saeng realized that the new place that she’s leaving right now is almost the same as their old home – In conclusion, the last paragraph tells that saeng should face the new reality of the world. She should be  strong and follow the flow of life.",2.0,"लेखकले कथाको अन्तिम खण्ड समाप्त गर्दछ किनभने तिनले पहिले नै जानेका थिए कि तिनले नयाँ जीवन वा नयाँ परिवेशको प्रयास गर्न डराउनु पर्दैन। उदाहरणका लागि, कथामा आमाले भन्छिन्, “यो फूलहरू सुन्दर छैनन्, तर यसको तातो महीनाको सामना गर्न पर्याप्त बलियो छ???, यो हिउँद हिबिस्कस । ""यो देखाउँछ कि आमाले साङ्गलाई सिक्न चाहन्छन् साङ्ग कठिन समयमा पनि बलवान हुनुपर्दछ। अर्को उदाहरण, कथाकारले भन्नुहुन्छ, “उहाँले थाहा पाए कि धेरै कुराहरू जसलाई उहाँले पहिले असामान्य ठान्नु भएको थियो, समय र समयको शान्त पुनरावलोकन हुँदै जानेछन्...” यसले देखाउँदछ कि साङ्गले थाहा पाए कि अहिले उनी छोड्दै गरेको नयाँ स्थान उनीहरूको पुरानो घर जस्तै लगभग एउटै छ। अन्त्यमा, अन्तिम अनुच्छेदले साङ्गले संसारको नयाँ वास्तविकतासँग सामना गर्नुपर्छ भन्ने बताउँदछ। ऊ शक्तिशाली हुनुपर्छ र जीवनको प्रवाहलाई अनुसरण गर्नुपर्छ।"
9740,4,"“In the spring, when the snows melt and the geese return and the hibisus is budding, then I will take that test again” Saeng thinks to herself. Saeng finds herself in a new place were she has no friends. She finds comfort in a plant shop one day when she comes apon a Hibiscus flower. The flower calms her spierit and helps her beguin to adjust to the changes in her life at this time.",2.0,"“spring, when the snows melt and the geese return and the hibisus is budding, then I will take that test again” सेङ आफैलाई सोच्नुहुन्छ। साङ्गले आफ्नो साथीहरू नभएमा नयाँ ठाउँमा फेला पार्छ । एक दिन उनी हिबिस्कस फूलमा आउँदा उनले वनस्पति पसलमा आराम पाउँछिन्। फूलले आफ्नो स्पाइरिटलाई शान्त पार्छ र यस समयमा जीवनमा भएको परिवर्तनहरूसँग समायोजन गर्न बिगुइनलाई मद्दत गर्दछ।"
9741,4,"The author concluded with the paragraph about when winter turns to spring, she will take her driving test again for one main reason. The girl says this because just like the plant coming back to life and starting over, she will start over too. In the essay Saeng, the young girl says, “When they come back in the spring, when the snows melt and the geese return and the hibiscus is budding, then I will take the test again.” @CAPS1 Saeng failed the test the first time, She is going to wait until spring so that she can have a fresh start. In the essay, the “winter hibiscus” reminds Saeng of her grandmother and her home in @LOCATION1. This at first makes her sad but then realizes how wonderful her memories are and helps her to get through this tough time. Her memories are going to give her strength to carry on with her life and try her driver’s test again in the spring. ",3.0,"लेखकले एक मुख्य कारणका लागि जब हिउँद वसन्तमा फर्कन्छ, उनी फेरि आफ्नो ड्राइभ परीक्षण गर्नेछन् भन्ने अनुच्छेदसँग समाप्त गर्नुभयो । केटीले यसो भन्छिन् किनभने वनस्पति पुन: जीवनमा फर्केर आउँदछ र फेरि सुरु हुन्छ। यस प्रकार उसले पनि फेरि सुरु गर्नेछ। एसेज सेन्गमा युवा आइमाईले भन्छिन्, “जब तिनीहरू 봄मा फर्केर आउँछन्, जब बर्फ झर्छ र geese फर्केर आउँछन् र हिबिस्कस बडिरहेको छ, तब म फेरि परीक्षण गर्नेछु।” @CAPS1 सेन्गले पहिलो पटक परीक्षण असफल भयो, उनी नयाँ सुरुआत गर्नका लागि 봄सम्म प्रतिक्षा गर्नेछन्। यस लेखमा ""वास्ता हिबिस्कस""ले साङ्गलाई उनको आजोबा र आफ्नो घर @LOCATION1 मा सम्झाउँछ। यो पहिलो पटक तिनलाई दुःखी बनाउँदछ तर त्यसपछि तिनको स्मृति कति सुन्दर छन् भन्ने थाहा पाउँछ र तिनलाई यो कठिन समयबाट बाहिरिन मद्दत गर्दछ । उहाँको स्मृतिले उहाँलाई आफ्नो जीवन जारी राख्न र रहिमा उहाँको ड्राइभर परीक्षण फेरि प्रयास गर्न शक्ति दिनेछ । "
9742,4,"The author ends it with that paragraph because the girl is talking about when the @DATE1 or spring comes again she will try again. The author ends it with that because it explains how the girl feels about spring and the animals. The girl says allot about the geese in the story, so we know from that she likes animals.",1.0,"लेखकले त्यो अनुच्छेदसँग यसलाई अन्त्य गर्दछ किनभने त्यस केटीले @DATE1 वा वसन्त फेरि आउँदा फेरि प्रयास गर्ने बारेमा कुरा गरिरहेको छ। यो लेखीले यससँग अन्त्य गर्छ किनभने यसले बालिकालाई 봄 र जनावरहरूको बारेमा के भएको छ भन्ने व्याख्या गर्छ। यस कथामा केटीले ग्वाँसोको बारेमा अलोट भन्छिन्, त्यसैले हामी जान्दछौं कि उसले जनावरलाई मन पराउँछिन्।"
9743,4,"Then author concludes the story with that paragraph because it sums up how the memories and the plant effects her. Just like the plant Saeng grows better in her own country and likes it better there but she can still survive in a new place if it is taken care of and fights to stay beautiful. The ending shows that Saeng realizes that if she trys harder she can survive like the plant, so she is going to take the test agian. Her mother say, “I‘ve seen this kind blooming along the lake. Its flowers aren’t as pretty, but it’s strong enough to make it through the cold months here.” Her mother is trying to tell the daughter its ok and she get through the hard times. In the end Saeng knows she can.",3.0,"त्यसपछि लेखकले कथालाई त्यस अनुच्छेदसँग समाप्त गर्दछ किनभने यसले सम्झना र वनस्पतिले उसलाई कसरी प्रभाव पार्छ भन्ने सार्दछ । साङ्गको पौधाले आफ्नो देशमा राम्रो बढ्छ र त्यहाँ यसलाई राम्रो मन पराउँछ तर यदि यसको हेरचाह गरिन्छ र सुन्दर रहनलाई लडिन्छ भने उसले अझै नयाँ ठाउँमा जिउँदो रहन सक्छ। अन्त्यमा सेङले जान्नुहुन्छ कि यदि तिनले कठिन परिश्रम गरिन् भने तिनले वनस्पति जस्तै जिउँदो रहन सक्छन्, त्यसैले तिनले अजीयन परीक्षण गर्नेछन्। उहाँकी आमाले भन्छिन्, “मैले झील वरिपरि यस्तो फूलिरहेको देखेको छु। यसको फूलहरू उस्तै सुन्दर छैनन्, तर यो यहाँको शीतल महीनाको सामना गर्न पर्याप्त बलियो छ। उसकी आमाले छोरीलाई यसको ठीक छ भनेर बताउने प्रयास गरिरहेका छन् र तिनी कठिन समयहरूबाट बाहिरिन्छन्। अन्त्यमा साङ्गले जान्दछ कि तिनले गर्न सक्छिन् ।"
9744,4,"In the winter Hibiscus, the author chose the to end the story with a hopeful paragraph which stated, “when they come back, in the spring, when the snows melt and the geese return and this Hibiscus is budding, then I will take that test again.” The reason for the decision to end on an optimistic note are as follows. For example, the Hibiscus represents. The ideas of resilience when faced with challenge , and the determination To adapt and succeed. Saeng’s situation is similar to the flower’s, which has been uprooted from its original spot, replanted, and forced to try and survive the Winter. Saeng has moved from her beloved homeland, she must begin life anew in another country, and has been faied with the obstacle of failure in reyards to an unnamed test. In the final paragraph, she finds that like the cherished hibiscus flower, she must be resilient and determined to succeed in her new home   ",3.0,"हिउँदको हिबिस्कसमा लेखकले कथा अन्त्य गर्न आशापूर्ण खण्डमा रोजे जसमा लेखिएको छ, “जब तिनीहरू फर्केर आउँछन्, वसन्तमा, जब बरफ झर्दछ र geese फर्केर आउँछन् र यो हिबिस्कस बढिरहेको छ, तब म त्यो परीक्षण फेरि गर्नेछु।” आशावादी खण्डमा अन्त्य गर्ने निर्णयको कारण यस प्रकार छ। उदाहरणका लागि, हिबिस्कसको प्रतिनिधित्व गर्दछ । चुनौतीसँग सामना गर्दा प्रतिरोधको विचार, र अनुकूलन र सफलताको दृढता । साङको अवस्था यसको मौलिक स्थानबाट उखेलिएको, पुन: रोपिएको र हिउँदमा जीवित रहन प्रयास गरेको फूलको जस्तै छ। साङ आफ्नो प्रिय मातृभूमिबाट हिंडेकी छिन्, तिनलाई अर्को देशमा नयाँ जीवन सुरु गर्नु पर्दछ, र रेआर्डमा असफलताको अवरोधसँग एक नामकरण गरिएको परीक्षामा फसिएको छ। अन्तिम खण्डमा उनले बुझिन् कि प्रेमी हिबिस्कस फूल जस्तै उसले आफ्नो नयाँ घरमा सफलता प्राप्त गर्न तत्पर र दृढ हुनुपर्छ।   "
9745,4,"The author concludes the story with this paragraph (when they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again) because it explains what she is going to do when winter is over. Also to keep the readers guessing on what’s going to happen, to Saeng and her mother. Another reason is to have a new story when winter is over.",1.0,"लेखकले कथालाई यो अनुच्छेदले समाप्त गर्दछ (जब तिनीहरू फर्केर आउँछन्, साङ्गले स्वास्नीलाई चुपचाप प्रतिज्ञा गरे, वसन्तमा, जब बरफ झर्छ र geese फर्केर आउँदछन् र यो हिबिस्कस बढिरहेको छ, तब म त्यो परीक्षण फेरि गर्नेछु) किनभने यसले तिनी के गर्नेछन् भन्ने व्याख्या गर्दछ जब हिउँद समाप्त हुन्छ। साङ्ग र तिनकी आमालाई के घट्ने छ भनेर पाठकहरूलाई अनुमान राख्न पनि। अर्को कारण हिउँद समाप्त भएपछि नयाँ कथा राख्नु हो ।"
9746,4,I know the reason why the author concludes the story the way he dose and  it is a good reason . It says that since she failed this year next year when it is time to ready up the garden she will tell again . That is a good moral because you have to keep trying and trying to succeed   because even if you fail you are not losing any  progress. It is like what @PERSON1 had happen to him even though it took him @DATE1 tries to successfully  make the light bulb he simply said “ I just found out @NUM1 ways not to make a light bulb . So I do agree with this author and how he ended the story.  ,1.0,म जान्दछु लेखकले यस कथालाई त्यसरी नै समाप्त गर्ने कारण र यो राम्रो कारण हो। यसले बताउँदछ कि उनी यस वर्ष असफल भएपछि अर्को वर्ष जब बगैंचा तयार गर्ने समय आउँछन् उनी फेरि भन्नेछिन् । यो राम्रो नैतिकता हो किनभने तपाईँले निरन्तर प्रयास गर्नुपर्छ र सफलता प्राप्त गर्न प्रयास गर्नुपर्छ किनभने यदि तपाईँ असफल भए पनि तपाईँ कुनै पनि प्रगति हराउनुहुन्न । @PERSON1 ले आफूसँग जे भएको थियो त्यो जस्तो छ यद्यपि यसलाई लग्यो @DATE1 ले सफलतापूर्वक लाइट बल्ब बनाउन प्रयास गर्दछ उहाँले केवल भन्नुभयो “मैले लाइट बल्ब बनाउनका लागि @NUM1 तरिकाहरू फेला पारें । त्यसैले म यो लेखकसँग सहमत छु र कसरी उनले कथा अन्त्य गरे ।  
9747,4,She does this to show her strugle with her gardeding struggle. It is like this because ech year she has to work on her garden because the winter blowes it away meaning it kills it.,0.0,तिनले यसो गरिन् किनभने तिनी आफ्नो सुरक्षाको लागि संघर्ष गरिरहेकी छिन्। यो यस्तो हो किनभने उनी आफ्नो बगैंचामा काम गरिरहन्छन् किनभने हिउँदले बगैंचालाई उडाइदिन्छ र यसले बगैंचालाई मार्छ।
9748,4,"The author ending the story with that paragraph because it shows how Saeng wont give up. Saeng wants to make her mother proud so she is gonna try to do whatever it takes. All Saeng trys to do is make her mother happy. When she failed her mother was disappointed. Then suprisingly understanding. When Saeng told her mother she failed Saeng started to cry, but then her mother wiped the tears away.",2.0,"लेखकले कथालाई त्यस अनुच्छेदसँग समाप्त गरे किनभने यसले साङ्गले कसरी त्याग्ने छैन भन्ने देखाउँछ । सेङले आफ्नो आमालाई गर्व गर्न चाहन्छ त्यसैले तिनले जे पनि गर्न प्रयास गर्नेछन् । साङ्गले जे गर्न खोज्छ त्यो आफ्नो आमालाई खुशी पार्न मात्र हो । जब तिनले आफ्नो आमालाई हराए तिनी निराश भए। तब तिमीहरूले बुझ्नेछौ कि तिमीहरूले के गर्दैछौ। जब सइङ्गले आफ्नो आमालाई भनिन् कि उनी असफल भएका छन्, सइङ्गले रोउन थाले, तर त्यसपछि आफ्नो आमाले आँसुहरू मेटिदिए।"
9749,4,"ThE author concludEs the story with this paragraph bEcausE mEans that whEn thE shovEl grow again in the spring, whEn thE snow mElts and the gEEsE rEturn and this hibiscus is budding shE will takE thE tEst again. So shE will wait until thE nExt spring to takE thE tEst..",1.0,"लेखकले यस अनुच्छेदसँग कथा समाप्त गर्नुभयो किनभने यसले बताउँदछ कि जब हिउँ हिड्ने छ र ग्रीष्म ऋतुमा फेरि बढ्नेछ, हिउँ हिड्ने छ र हिउँ हिड्नेछ र हिउँ हिड्नेछ र हिउँ हिड्नेछ। यसकारण shE चाँडै फर्केर आउने हिउँदसम्म पर्खनेछ।"
9750,4,In the story the test was if she could overcome her homesickness. When she want to the greenhouse all of the. plants and flower brought back memories of her homeland. When she saw the flower it reminded her of the times life she would get water from the well and and a flower was floating in it. So after the winter she would go back to the place and see if she was still homesick. I feel she ended it that way because it shows that she will persevere and not give up and try again  ,3.0,"कथामा परीक्षा थियो कि उनी आफ्नो घरबारको उदासीलाई जित्न सक्छिन्। जब तिनी सबै ग्रीनहाउस गर्न चाहन्छन् । फूलहरू र वनस्पतिहरूले आफ्नो मातृभूमिको स्मरणहरू फर्काएर ल्याए। जब तिनले फूल देखिन्, तिनलाई जीवनकालको सम्झना भयो जब तिनले कुवाबाट पानी पिउँथिन् र त्यहाँ फूल बगिरहेको थियो। ग्रीष्म ऋतु पछि उनी त्यस ठाउँमा फर्केर जान्थे र हेर्न्थे कि उनी अझै पनि घरमा रून्छिन्। मलाई लाग्छ उनले त्यसरी नै अन्त्य गरे किनभने यसले देखाउँछ कि उनी धैर्यवान हुनेछिन् र फेरि प्रयास गर्ने छैनन्।  "
9751,4,"I think the author adds the last paragraph because the story could use a little part about Saeng. And what she is planning to do next. Also the author @MONTH1 have added that paragraph because she was maybe thinking about writing a second story of winter Hibiscus, and they wanted to write a part that could be about in the next story. It would make you wonder that if she does take the test again would she pass it this time after the snow melts, the geese return and the hibiscus is budding. I think this @MONTH1 be why the author added this paragraph in the story.",1.0,"मलाई लाग्छ लेखकले अन्तिम खण्ड थप्नुहुन्छ किनभने कथाले साङ्गको बारेमा केही भाग प्रयोग गर्न सक्छ। र तिनले पछि के गर्ने योजना गरिरहेकी छिन् । साथै लेखक @MONTH1 ले त्यो अनुच्छेद थपेका छन् किनभने उनी हिउँद हिबिस्कसको दोस्रो कथा लेख्न सोचिरहेका थिए, र तिनीहरूले अर्को कथाको बारेमा भाग लेख्न चाहेका थिए। यसले तपाईँलाई आश्चर्यचकित पार्नेछ कि यदि तिनी फेरि परीक्षा लिन्छिन् भने तिनी यो पटक बर्फ झरेपछि, geese फर्केर आउँदछन् र hibiscus बुडिरहेको छ। मलाई लाग्छ यो @MONTH1 किन लेखकले कथामा यो अनुच्छेद थपेको हो ।"
9752,4,"I think the author concluded the Story with these lines because Saeng feels more confident. First, when saeng first saw the hibiscus, she was sad, but after seeing the flower, she got happy. Next, her mother helps her plant it and saeng is sure it'll be there in spring. Finally, Saeng feels better since she has reflected on her past",1.0,"म सोच्दछु लेखकले यस कथालाई यी रेखाहरूसँग समाप्त गरे किनभने साङ्ग अझ विश्वासी भएको अनुभव गर्दछन्। पहिलो पटक जब सेङ्गले हिबिस्कस देखिन्, उनी दुखी भए। तर फूल देखेपछि उनी खुशी भए। त्यसपछि तिनको आमाले तिनलाई त्यो रोप्न मद्दत गर्छ र साङ्गले निश्चित छ कि त्यो बसन्तमा त्यहाँ हुनेछ। अन्त्यमा, साइङ्गले आफ्नो अतीत बारे सोचेदेखि आफूलाई राम्रो ठान्छिन्"
9753,4,"I think Minfong Ho concluded her story “Winter Hibiscus” the way she did to show the avid determination of Saeng, the main character. She failed the test but she got the hibiscus and it helped her to restore her resolve to pass the test. Now that she had a moments of her homeland and her family there she was most likely reminded that they would’ve wanted her to succeed, and so she promises herself that she will take that test again when the hibiscus plant starts budding. This is why I feel that “Winter Hibiscus” was concluded in this way.",2.0,"म सोच्दछु मिनोङ होले मुख्य पात्र साङको उत्साहपूर्ण दृढता देखाउन आफ्नो ""वास्ता हिबिस्कस"" कथालाई त्यसरी नै समाप्त गरेकी छिन्। उनी परीक्षामा असफल भए, तर उनले हिबिस्कस प्राप्त गरे र यसले परीक्षा पास गर्ने उनको संकल्पलाई पूर्वावस्थामा ल्याउन मद्दत गर्यो । अहिले उनीसँग आफ्नो मातृभूमि र परिवारका क्षणहरू भएको थियो, त्यसैले उनले आफूलाई प्रतिज्ञा गर्छिन् कि हिबिस्कस वनस्पति फुल्न थाल्दा उनले फेरि त्यो परीक्षण गर्नेछिन्। यसकारण म सोच्दछु कि हिउँद हिबिस्कस यस प्रकारले समाप्त भएको थियो।"
9754,4,"At the end of the essay “Winter Hibiscus” by @CAPS1 Ho, it ends in a positive manner. “When they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again.” The reason why I think that the author decided to put that there, was to show how Saeng felt about her country. So when the country that she is has spring again, she will take that test because that country reminds her of her original country in the spring. Which makes her feel like she is at home and she can at least take the test. Thats why the author put that sentence at the end of the essay.",2.0,"@CAPS1 Ho द्वारा लिखित निबन्ध “Winter Hibiscus”को अन्त्यमा यो सकारात्मक तरिकाले समाप्त हुन्छ । ""जब तिनीहरू फर्केर आउँछन्, साङ्गले स्वंयलाई चुपचाप प्रतिज्ञा दियो, वसन्तमा जब बर्फ झर्छ र geese फर्केर आउँदछन् र यो हिबिस्कस बढिरहेको छ, तब म त्यो परीक्षण फेरि गर्नेछु।"" म सोच्दछु कि लेखकले त्यो त्यहाँ राख्न निर्णय गरेको कारण साङ्गले आफ्नो देशको बारेमा के सोचे भन्ने देखाउन थियो। यसकारण उनी जुन देशमा बसिन् त्यसले फेरि बसन्त ऋतुमा परीक्षा लिनेछ किनभने त्यो देशले उनलाई आफ्नो मौलिक देशलाई बसन्त ऋतुमा सम्झाउँछ। जसमा तिनी घरमा भएको जस्तो अनुभव गर्छिन् र तिनले कम्तिमा परीक्षण गर्न सक्छिन् । यसकारण लेखकले लेखको अन्त्यमा त्यो वाक्य राखे।"
