essay_id,essay_set,essay,score,p3_mbart50_m2m
6636,3,"The features of the setting gradually contribute to the cyclist’s anger. For example, at the beginning of the story, the cyclist comes across poisonous snakes, “one ramshacke shed, several rusty pumps, and a corral that couldn’t hold in the lamest mule.” All of sights trouble the narrator, and he starts to becom frightened and neurotic. As he cycles on, the narrator begins to deplete his water supply, and when he stops to restock, “the water wouldn’t cool down” and “it had the flavor of battery acid. The cyclist’s lack of water frustrates him, and the increasing steepness of the hills adds to his annoyance. The final straw came when the cyclist passed by what he thought “had been a Welch’s Grape Juice Factory.” The narrator goes on in an outrage to explain that hopes to die out on the road, in order to spare himself from the dreaded features of the setting.  ",3,"सेटिङको विशेषताहरू धीरे-धीरे चक्रवातको क्रोधमा योगदान गर्दछन् । उदाहरणका लागि, कथाको सुरुआतमा, सायकल चालक विषालु सर्पहरू, “एक रामशाक शेड, धेरै सिंगारे पंपहरू, र सबैभन्दा कमजोर मलमा समात्न नसकिने कोर्राल” भेट्छ। सबै दृश्यहरूले कथाकारलाई भयभीत बनाउँदछ, र उनी डराउन र नरोटिक बन्न सुरु गर्दछन्। जब उनी घुम्छन्, कथाकारले आफ्नो पानीको आपूर्ति समाप्त गर्न सुरु गर्छ, र जब उनी पुन: भण्डारण गर्न रोकिन्छन्, ""पानी थल्दैन"" र ""यसको ब्याट्री अम्लको स्वाद छ ।"" सायकल चालकको पानीको अभावले उसलाई निराश बनाउँदछ, र पहाडको बढ्दो गहिरोपनले उसलाई चिन्तित बनाउँछ। अन्तिम स्ट्रो आयो जब साइकलिस्टले उसलाई सोचेको “वेल्चको दाखको रस कारखाना” भएर हिंड्यो । कथाकारले यस दृश्यको डरलाग्दो विशेषताहरूबाट आफूलाई बचाउन सडकमा मर्ने आशा व्यक्त गर्न क्रोधित भएर अगाडि बढ्छ ।  "
6637,3,"The features in the setting most definetly affect the cyclist while he travels. The cyclist is incredibly thirsty and tired and the setting he’s placed in just gives him no hope of survival really. He first comes to a “ghost town” where he finds no one is living. This first encounter with isolation in a desolute place doesn’t really affect him because it is the first place he finds but the rest of the storys setting comes to mimic this. As he travels he is met with barren land, no water and no people in sight. It’s June in California and the cyclist fears he @MONTH1 soon suffer from heat stroke if he doesn’t find water yet. It doesn’t help when he comes to an abandoned juice factory that taunts him with the one thing he needs to survive. All in all the features in the setting make the cyclist lose hope, make him feel like he will die if he dosen’t find water.",3,"सेटिङको विशेषताहरू धेरै निश्चित रूपले उनी यात्रा गर्दा चक्रवातलाई प्रभावित गर्दछन् । सायकल चालक अविश्वसनीय रूपले तिर्खाएको र थकित छ र उनी जहाँ राखिएका छन् उनी वास्तवमा जीवित रहने कुनै आशा पनि दिन्छन । उनी पहिलो पटक ""हवस्स शहर""मा आउँछन् जहाँ उनी कोही पनि बस्दैनन् भन्ने फेला पार्छन् । निर्णायक ठाउँमा एक्लो भएको पहिलो भेटले उसलाई वास्तवमै प्रभाव पार्दैन किनभने यो पहिलो स्थान हो जुन उसले फेला पार्छ तर अन्य कथाहरूको सेटिङले यसलाई अनुकरण गर्न आउँछ । जब येशू हिंड्नुहुन्छ, उहाँले खाली जमीन, पानी र मानिसहरूलाई देख्न सक्नुहुन्न। क्यालिफोर्नियामा यो जून हो र सायकलमा चढाउनेले यदि उनी अझै पानी फेला परेन भने @MONTH1 चाँडै हिट स्ट्रोकबाट पीडित हुनेछन् भनेर डराउँछ। जब उनी एउटा परित्याग गरिएको रस कारखानामा आउँछन्, यसले उसलाई जिउँदो रहन आवश्यक पर्ने एक चीजसँग खिसी गर्छ, यसले उसलाई मद्दत गर्दैन । सेटिङमा भएका सबै विशेषताहरूले सायकल चालकलाई आशा हराउने बनाउँदछन्, यदि उनी पानी फेला परेन भने उनी मर्ने जस्तो अनुभव गर्नेछन् ।"
6638,3,"The setting in the story “Do Not Exceed Posted Speed Limit” was based in the hot, and dry terrain of California. This setting affected the character mood. It did this because some of its included feature can seem as actual metaphorically based moods. An example from the story is, “The cool pines and rushing rivers of Yosemite...” this quote from the story could suggest the tone and the mood of the scenery which would be calm, and relaxed. So from the scene that is being seen and the mood it has would also give the character its mood.",2,"यस कथाको सेटिङ ""अग्रिमित गति सीमाभन्दा बढी नगर्नुहोस्"" क्यालिफोर्नियाको गरम र सुख्खा भूभागमा आधारित थियो । यो सेटिङले क्यारेक्टरको मूडलाई प्रभाव पार्यो । यसले यो गर्यो किनभने यसका केही समावेश गरिएका विशेषताहरू वास्तविक रूपरेखामा आधारित मूड जस्तो देखिन्छन् । कथाको एउटा उदाहरण यो हो, “योसेमीटको शीतल pines र चाँडै बहने नदीहरू...” कथाको यो उद्धरणले शान्त र आरामदायी दृश्यको स्वर र मनोभाव सुझाव गर्न सक्छ। यसकारण दृश्यबाट देखिने र यसमा भएको मनोदशाले पात्रलाई आफ्नो मनोदशा दिन्छ।"
6639,3,The features of the setting that affect cyclist depends where they are located. In this story the feeling on “nothing and the desert around him and the heat gave him no hope”. It all depends on where you are cycling. “It didn’t really matter I was going to die.” This quote states his feelings on what was going on through his head while he was dieing of thirst. He felt nothing he was sure he was going to die until he found a sign of civilization that was near and he became better and his hope was raised.,2,साइकलिस्टलाई प्रभाव पार्ने सेटिङको विशेषताहरू तिनीहरू कहाँ अवस्थित छ भन्नेमा निर्भर गर्दछ । यस कथामा “कुनै पनि छैन र उहाँको वरिपरिको मरूभूमि र गर्मीले उहाँलाई आशा दिएन।” यो सबै तपाईँ सायकलमा कहाँ हुनुहुन्छ भन्नेमा निर्भर गर्दछ । “यो साँच्चै महत्वपूर्ण थिएन कि म मर्नेछु।” यो उद्धरणले उनी तिर्खाले मरिरहेको बेलामा उनको टाउकोमा के भएको थियो भन्ने बारेमा उनको भावनाहरू व्यक्त गर्दछ। जबसम्म उनी नजिकै भएको सभ्यताको चिन्ह पाउन सकेनन् तबसम्म उनी मर्ने कुरामा निश्चिन्त थिएनन्। तबसम्म उनी राम्ररी भइन् र उनको आशा बढेर गयो।
6640,3,"I think the features of the setting affect the cyclist in many ways. It being a long, hot, lonely ride there, had an effect on him. It scared him which made him go longer. He had nothing to drink and thought he was going to die it made him weak. The snake in the way caused him longer and every stop that had once there effected him to.",1,"म सोच्दछु कि परिवेशको विशेषताहरूले धेरै तरिकाले साइकलसिस्टलाई असर पार्दछ। त्यहाँ लामो, गरम र एक्लो यात्रा भएकोले उसलाई असर पार्यो। त्यसले उसलाई भयभीत तुल्यायो। यसकारण उसले लामो समयसम्म यात्रा गर्न थाले। उनी पिउन केही पनि थिएनन्। उनले सोचे कि उनी मर्नेछन्। यसकारण उनी कमजोर भए। बाटोमा भएको सर्पले उसलाई लामो समयसम्म डोर्याउन लगायो। त्यस समयमा भएको प्रत्येक रोकले उसलाई डोर्याउन लगायो।"
6641,3,"I would think even riding a bike for so long can be bad for the behind. But also good exercising especially for the legs all the strength you get from the muscle. To know where you going could take forever. But I do know what they would have to face all types of weather, but as long as you have gear on no harm could come to you.",1,"म यस्तो लामो समयसम्म सायकलमा हिड्दा पनि पछाडिका लागि खराब हुन सक्छ भन्ने सोच्दछु । तर विशेष गरी टाउकोहरूका लागि पनि राम्रो व्यायाम गर्नुहोस् तपाईँले عضلاتबाट प्राप्त गर्नु भएको सबै शक्ति। तिमी जहाँ गइरहेछौ जानलाई सधैंको लागि आवश्यक हुन्छ । तर म जान्दछु तिनीहरूले कस्तो प्रकारको मौसम सामना गर्नेछन् भन्ने, तर जबसम्म तपाईँसँग उपकरणहरू छन् कुनै खतरा तपाईँलाई आउन सक्ने छैन ।"
6642,3,At first he was mad because he took advise from old men who never left their porch. He got scared he was going to die because had he drunk all his water and he didn’t know how long it would be till he got some more. He shouldn’t have drank his water so quickly knowing he had a while to go. Then he became happy when he saw the bait sign. He biked quickly down the hill.  ,1,"उनी पहिले पागल भए किनभने उनी आफ्ना छेउबाट कहिल्यै नछोडेका बूढा-प्रधानहरूबाट सल्लाह लिएका थिए। उनी डराए कि उनी मर्नेछन् किनभने उनले आफ्नो सबै पानी पिएका थिए र उनी जान्दैन थिए कति समयसम्म उनी धेरै पानी पाउनेछन्। उनी यति चाँडै पानी पिउन चाहन्थे। उनी जान्दछन् कि त्यहाँ केही समय बाँकी छ। जब येशूले जालको चिन्ह देख्नु भयो, उहाँ खुशी हुनु भयो। तिनी चाँडै डाँडामा चढे।  "
6643,3,"The features of the setting affect the cyclist, in the story Do Not Exceed Posted Speed Limit, in many ways. The cyclist is affected because the setting is depressing and frightening. When the cyclist first sees the speed limit sign of 55 mph, he says, “Sometimes life can be so cruel”. Because he can only go 12 mph considering he's on a bike. After seeing the sign, a snake crosses his path. He’s frightened by it because it looked like a diamond back and he was trying to keep his balance and ease past it. Since the main problem the cyclist is faced with is the lack of water, the dry, long hills seem to make him more weak and tired. Tumble weeds crossed past him and there was no water in sight That is how the features of the setting affect the cyclist.",2,"सेटिङको विशेषताहरूले धेरै तरिकाले, कथामा, साइकलिस्टलाई असर पार्दछ, पोस्ट गरिएको गति सीमाभन्दा बढी नगर्नुहोस् । सेटिङ निराशाजनक र डरलाग्दो भएकोले सायकल चालक प्रभावित हुन्छ । जब साइकिलले पहिलो पटक ५५ माइल प्रति घण्टाको गति सीमा चिन्ह देख्छ, उनी भन्छन्, “समय जीवन एकदमै क्रूर हुन सक्छ।” किनभने उनी सायकलमा रहेकोले उनी १२ माइल प्रति घण्टा मात्र जान सक्छन् । चिन्ह देखेपछि एउटा सर्प उसको बाटो पार्छ। उनी त्यसबाट डराएका छन् किनभने त्यो पछाडिको ईँट जस्तो देखिन्थ्यो र उनी आफ्नो सन्तुलन कायम राख्न र यसलाई पछ्याउने प्रयास गरिरहेका थिए । सायकलकारले सामना गरेको मुख्य समस्या पानीको अभाव भएकोले सुक्खा, लामो पहाडले उनलाई कमजोर र थकित बनाउँदछ। धूलोका रूखहरू उहाँको छेउमा पारिए र त्यहाँ पानी देखिन सकेन। यस प्रकार सेटिङको विशेषताहरूले साइकलसिस्टलाई असर पार्दछ।"
6644,3,"The features of the setting affected the cyclist greatly. It made him become dehydrated. For example, in paragraph @NUM1 sentence @NUM2 he stated “I eased past, trying to keep my balance in my dehydrated state.” This shows how the heat and climate of the setting affected him by how he was getting thrown off balance and wears     to him getting dehydrated. The setting of the story “Do not exceed posted speed limit,” by Joe Kurmaskie, effects the cyclist in the story.",1,"सेटिङको विशेषताहरूले साइकलिस्टलाई ठूलो प्रभाव पार्यो । यसले उसलाई पानीबाट हटाइदियो। उदाहरणका लागि, अनुच्छेद @NUM1 वाक्य @NUM2 मा उहाँले भन्नुभयो, “मैले मेरो निर्जलित अवस्थामा मेरो सन्तुलन राख्न प्रयास गरें।” यसले देखाउँछ कि उनी कसरी सन्तुलनबाट उफ्रिएका थिए र उनलाई निर्जलित पार्दा कसरी गर्मी र जलवायुले उनलाई असर पार्यो। जो कुर्मास्कीद्वारा लिखित कथाको सेटिङ “अनुसूचित गति सीमाभन्दा बढी नगर्नुहोस्,” कथामा साइकिललाई प्रभाव पार्दछ ।"
6645,3,"The setting in this story greatly affects the cyclist. It is an extremely hot now in California while the narrator in aiding his ride. This causes him to become delighted much faster while he is on a “Short hit” leading to no where. ”Wide signs of dried outcast winded my limb, and the growing realization that I could drop from ?? a gorgeous day in June” This gust shows how that calm day really was and the fact the cyclist is sweating so much shows how much the weather is affecting him. The rolling hills in the story also affect the cyclist. By cycling towards up and down no often, it secured his journey. It cowed him to the side even longer in getting to a town with water.The deserted knowns in the setting are negatively also affected the narrator. It gave him a hopeless narration because there was no place to stop and depleting his water supply.",3,"यस कथाको परिवेशले साइकलसिस्टलाई ठूलो असर पार्दछ । क्यालिफोर्नियामा अहिले अति गर्मी छ जबकि कथाकारले आफ्नो यात्रामा मद्दत गर्दैछ । यसले उसलाई धेरै छिटो आनन्दित बनाउँदछ जब उ कुनै ठाउँमा नपुगेको ""छिटो प्रहार""मा छ । “मेरो टाउकोमा सुकाइएका छाडिएका खुट्टाहरूको विस्तृत सङ्केतहरू झैं घुम्यो, र मबाट खस्न सक्थें भन्ने बोध बढिरहेको थियो?? एक सुन्दर जूनको दिन” त्यो प्रकोपले देखाउँछ कि त्यो शान्त दिन साँच्चै नै थियो र सायकलमा चढ्ने व्यक्तिले यति साह्रो साह्रो पसीरहेको तथ्यले उसलाई मौसमले कति प्रभावित गरिरहेको देखाउँछ। यस कथाको घुम्ने पहाडले सायकल चालकलाई पनि असर पार्दछ। सायकलले धेरै पटक माथि र तल चढेर यात्रा सुरक्षित पार्यो। पानीले भरिएको शहरमा पुग्दा यसले उसलाई अझ लामो समयसम्म किनारमा धकेल्यो। कथाकहाँ अदृश्यका ज्ञाताहरू पनि नकारात्मक रूपले प्रभावित हुन्छन्। यसले उनलाई निराशाजनक कथा दियो किनभने उसको पानीको आपूर्ति बन्द गर्न र ध्वस्त पार्न त्यहाँ कुनै ठाउँ थिएन ।"
6646,3,"Joe Kurmaskie had a rough time trying to get to Yosemite National park. First, he received directions from an old man, Joe followed these instructions; little did he know that he would be headed for many hardships. After he reached the first town he checked his supply. About @NUM1 more miles he reliced his bottle was getting low because he was travelling through the high deserts of California. It is hot cool out there,then the terrain changed. He no longer had that much water. He ran into a snake, which he swore was a alamond back. Finally, he came to another town, got some water and then left after going through ghost towns. Riding in conditions that are hot and unfamiliar are hard to do. Adding hills to heat is not a good combination, with nothing around val it can be very dangerais, even fatal. Before you bike thinkof what conditions are ahead of you",3,"जो कुर्मासकीले योसेमीट राष्ट्रिय निकुञ्जमा जान प्रयास गर्दा कठिन समय बितायो । पहिले उनले एउटा वृद्ध मानिसबाट निर्देशन प्राप्त गरे। जोले यी निर्देशनहरू पालन गरे। उनी धेरै कठिनाइहरूका लागि जानेका थिएनन्। जब येशू पहिलो शहरमा पुग्नुभयो, उहाँले आफ्नो आपूर्ति जाँच गर्नुभयो। उनी क्यालिफोर्नियाको उच्च मरूभूमि हुँदै यात्रा गरिरहेका थिए। उनी आफ्नो बोतल कम हुँदै थियो। बाहिर अति गर्मी छ, त्यसपछि भूभाग परिवर्तन भयो। उनीसँग त्यति धेरै पानी थिएन। त्यसले एउटा सर्पलाई भेट्यो। त्यो सर्प एलामोन्ड फर्केको थियो भनी शपथ खाएको थियो। अन्त्यमा, उनी अर्को शहरमा गए, केही पानी लिए र त्यसपछि भूतका शहरहरू भएर गए। गरम र अपरिचित परिस्थितिहरूमा चढ्न कठिन छ । उष्मामा पहाडहरू थप्नु राम्रो संयोजन होइन, भल वरिपरि केही छैन यसले धेरै खतरनाक, घातक हुन सक्छ। तपाईँले सायकल चलाउनुभन्दा पहिला के अवस्थाहरू तपाईँको अगाडि छन् सोच्नुहोस्"
6647,3,because he was telling to make it wirte he nite to go and he much it because he was drieing to soil and because he was drieing 55 mph pert hour and 12 mph and sometime life can feel so cruel in life ya dig and that ia all I can said right now.,1,किनकि उहाँले यसलाई तार बनाउनु भन्नु भएको थियो उहाँले जानका लागि नीट गर्नु भएको थियो र उहाँले यसलाई धेरै भन्नु भएको थियो किनभने उहाँले माटोमा सुख्खा पार्नु भएको थियो र किनकि उहाँले प्रति घण्टा ५५ माइल प्रति घण्टा र १२ माइल प्रति घण्टा सुख्खा पार्नु भएको थियो र कहिलेकाहीं जीवनमा तपाईँले जीवनमा यति क्रूर अनुभव गर्न सक्नुहुन्छ ya खन्नुहोस् र त्यो यो सबै हो म अहिले भन्न सक्छु ।
6648,3,"Each time the author comes to a point where the setting isn’t very appealing or helpful, he loses hope for reaching his destination or finding a nice place to rest and get some fresh water. For example, the text states, “one ramshackle shed, several rusty pumps, and a corral that couldn’t hold in the lamest mule greeted me. This sight was troubling” (Kurmaskie @NUM1). The author has a sort of negative, sarcastic tone at this point. This shows that he’s getting frustrated and losing some hope. He also mentions that the “sight was troubling” which shows how big of an affect the features around him or scenery can have.",2,"हरेक पटक लेखकले एउटा बिन्दुमा पुग्छ जहाँ सेटिङ धेरै आकर्षक वा उपयोगी छैन, उसले आफ्नो गन्तव्यमा पुग्न वा आराम गर्न राम्रो स्थान फेला पार्न र केही ताजा पानी प्राप्त गर्न आशा हराउँछ। उदाहरणका लागि, यो पाठले भन्छ, “एक भेडाको थुप्रो, धेरै सिंगारे पंपहरू, र सबैभन्दा कमजोर थुप्रोमा समात्न नसकिने कोरालले मलाई स्वागत गर्यो। यो दृश्य चिन्तित थियो” (Kurmaskie @NUM1)। लेखकको यो बिन्दुमा नकारात्मक, व्यंग्यात्मक टोन छ । यसले देखाउँछ कि उहाँ निराश हुनुभएको छ र केही आशा हराइरहेको छ । उनी पनि उल्लेख गर्छन् कि ""दृश्य चिन्ताजनक थियो"" जसले उहाँको वरिपरिका विशेषताहरू वा दृश्यलाई कति ठूलो असर गर्न सक्छ भन्ने देखाउँछ ।"
6649,3,"Lots of features in the setting play an affect on cyclist. Some that @MONTH1 play an affect are the heat, flat road that’s had to ride on, or how there",1,"सेटिङमा धेरै विशेषताहरूले चक्रवातलाई प्रभाव पार्नेछ । केही जुन @MONTH1 एउटा प्रभाव खेल्दछ उष्मा, फ्ल्याट रोड जुन ride on भएको छ, वा त्यहाँ कसरी"
6650,3,This essay is an american tale that express how hard it is to do someing. But do it thought determination. The cycle are faced with many change not onnly physically but also menataly. There was no one in sight not a building  or anything. As this rider come to think that the sabstatal beating he took from the ride he is tirde and no sight of baidi say he might not be able to do it.,1,"यो एसेज एउटा अमेरिकी कथा हो जसले केही गर्न कति कठिन छ भन्ने अभिव्यक्त गर्दछ । तर यसले निर्णयलाई सोच्दछ। यस चक्रले शारीरिक रूपमा मात्र नभएर मानसिक रूपमा पनि धेरै परिवर्तनहरूसँग सामना गरेको छ। त्यहाँ कोही पनि देखिन्थ्यो, कुनै भवन वा केही पनि थिएन। जब यो घोडसवारले सोच्यो कि उसले घोडसवारबाट प्राप्त गरेको साब्स्ताल पिटले उसलाई त्रैमासिकाउँछ र baidi को कुनै पनि दृश्यले उसलाई यो गर्न सक्दैन भन्ने भन्दछ।"
6651,3,"The features of the setting greatly affect the cyclist. First of all he is travelling through a desert in California in June so the weather is extremely hot and the cyclist needs water, however as he is running out of the water he brought along with himself, he cannot find any other water himself so he is thirsty and almost dehydrated. Also, if frustrates him that when he finds water, not only is it hot it tastes like battery acid @CAPS1, when the cyclist decides to conserve some of his water and go to the next town to get more water, but there is another setback. The condition of the road is so poor, that the cyclist cannot go more that 12 mph. Thus, if he ever reaches the next town. he still will have to wait longer for the much needed water, travelling at 12 mph. The snake is also another setback that the cyclist was fortunately able to escape. Thus his major concern is the lack of water.",3,"सेटिङको विशेषताहरूले साइकलसिस्टलाई ठूलो प्रभाव पार्नेछ । सर्वप्रथम उनी जुनमा क्यालिफोर्नियाको मरूभूमि भएर यात्रा गरिरहेका छन् त्यसैले मौसम एकदमै गर्मी छ र सायकलकारलाई पानीको आवश्यकता छ, तर उनीसँग ल्याएको पानीबाट बाहिर जाँदै गर्दा, उनी आफैले अरू कुनै पानी फेला पार्न सक्तैनन् त्यसैले उनी तिर्खाएका छन् र प्राय पानीबाट हटेका छन्। यदि उनी पानी फेला पार्दा उ निराश हुन्छ भने, उनी केवल गरम नभएर ब्याट्री अम्ल @CAPS1 जस्तो सुगन्धित हुन्छ, सायकलले केही पानी संरक्षण गर्ने निर्णय लिन्छ र अर्को शहरमा पानी प्राप्त गर्न जान्छन्, तर त्यहाँ अर्को विचलन हुन्छ। सडकको अवस्था यति खराब छ कि सायकलले १२ माइल प्रति घण्टा भन्दा बढी यात्रा गर्न सक्दैन। यदि उसले अर्को शहरमा पुग्छ भने। उनी अझै १२ माइल प्रति घण्टामा यात्रा गर्दै धेरै आवश्यक पानीको लागि लामो समय प्रतिक्षा गर्नुपर्नेछ । सर्प अर्को प्रतिरोध पनि हो जसलाई सायकलवादक भाग्यवश भाग्न सफल भएको थियो । यसकारण उनको मुख्य चिन्ता पानीको अभाव हो।"
6652,3,"The features of the setting affected the cyclist in many different ways. At first it was a bright shiny day and the cyclist was happy. He reaches the first town which is a ghost town and it makes him sad. Riding on he begins to lose water. The once bright shiny day began to beat the heat down on the cyclist. He reached a ramshackle shed and began to lose hope. He loses water quickly and becomes more dehydrated. The terrain become slopes and hills and the ride become harder, when he reached the grape drink factory his hopes were almost gone. But just over the hill was a fishing shop. He used his reining energy to speed down the hill to get water and get his energy back. ",1,"सेटिङको विशेषताहरूले साइकलिस्टलाई विभिन्न तरिकाले प्रभावित पार्यो । शुरुमा यो उज्यालो उज्यालो दिन थियो र चक्रवात खुशी थियो। उनी पहिलो शहरमा पुग्छन् जुन भूतको शहर हो र यसले उनलाई दुःखी बनाउँदछ। घोडसवारमा ऊ पानी हराउन सुरु गर्छ । एक समयको उज्यालो उज्यालो दिन सायकलमा हिड्ने व्यक्तिलाई आगो कमाउन थाल्यो । येशूले एउटा कुट्यालमा पुग्नु भयो र आशा हराउन थाल्नु भयो। ऊ पानी चाँडै हराउँदछ र अधिक निर्जलित हुन्छ । terrain become slopes and hills and the ride become harder, when he reached the grape drink factory his hopes were almost gone. तर पहाडको छेउमा एउटा माछा पसल थियो। तिनले पानी प्राप्त गर्न र तिनको शक्ति फर्काउन पहाड तल चाँडो हिंड्न आफ्नो तान्ने शक्ति प्रयोग गरे। "
6653,3,"The features of the setting, affect the cyclist in many ways. For example, when it says, “The cool pines and rushing rivers of Yosemite had my name written all over them.” The features of this setting are making the cyclist determined. Another example, is when it says, ""At some point, tumbleweeds crossed my path and a ridiculously large snake – it really did look like a diamondback blocked the majority of the pavement in front of me."" The features of the setting are making him brave and couragious. The last example is when it says, “I hung my head.” The features of this setting are making the cyclist have despair. That is how the features of the setting affect the cyclist.",1,"सेटिङको विशेषताहरू, धेरै तरिकाले साइकलिस्टलाई प्रभाव पार्दछ। उदाहरणका लागि, जब यसले भन्छ, “योसेमीटको शीतल बोटहरू र चाँडै बहने नदीहरूमा मेरो नाम लेखिएको थियो।” यस परिवेशको विशेषताहरूले साइकलिस्टलाई निश्चित बनाउँदछ। अर्को उदाहरण, जब यसले भन्छ, ""कुनै बिन्दुमा, टम्बलवेडले मेरो बाटो पार्यो र एउटा मूर्ख रूपले ठूलो सर्पले -- यसले साँच्चै नै मेरो अगाडिको बाटोको धेरैजसो बाटोलाई रोक्ने ईँटको पाठ जस्तो देखियो ।"" दृश्यको विशेषताहरूले उहाँलाई साहसी र साहसी बनाउँदछ । अन्तिम उदाहरण यस्तो हुन्छ जब यसले भन्छ, “मैले मेरो टाउको झुकाएँ।” यस सेटिङको विशेषताहरूले साइकिल चालकलाई निराशामा परिणत गर्दछ। यस प्रकार सेटिङको विशेषताहरूले चक्रवातलाई असर पार्दछ ।"
6654,3,"In the essay “Rough road ahead do not exceed posted speed limit,” the cyclist is affect both positivly and negativly by the setting. Setting is the sounding in which the story tacks place. In the story a cyclist loses his way and band is put in to dangous because of it. The setting of the story can be dicrided as mountainous with many rolling hills. The author discride the setting by say “@CAPS1 two miles in to the next section of the ride, I noticed the terrain changing.” The change in terrain made it more difical for the cyclist. However he also used the land to give him hope that he was almost their. He told him self that he’d make it if he make it over the next hill. The setting of the story gave the cyclist hope and problems in his journy to sarive.",1,"एसेजमा “अगाडिको चाँडो सडकले निर्धारित गति सीमाभन्दा बढी नगर्नुहोस्,” सेटिङले सायकललाई सकारात्मक र नकारात्मक दुवै प्रभाव पार्दछ । सेटिङ ध्वनि हो जसमा कथाले स्थान लिन्छ । यस कथामा एउटा साइकिलीले आफ्नो बाटो गुमाउँछ र यस कारणले तानगोसलाई ब्यान्डमा राखिन्छ। कथाको पृष्ठभूमि धेरै घुम्ने पहाडहरू भएको पर्वतीय रूपमा वर्णन गर्न सकिन्छ। लेखकले सेटिङ वर्णन गर्नुहुन्छ “@CAPS1 दुई माइल यात्राको पछिल्लो खण्डमा, मैले भूभाग परिवर्तन गरेको थाहा पाएँ ।"" भूभागमा परिवर्तनले साइकलिस्टका लागि यसलाई अझ भिन्न बनायो । तर परमेश्वरले त्यस भूमिलाई पनि प्रयोग गर्नुभयो ताकि परमेश्वरले उहाँलाई तिनीहरूको नजिक पुग्नु भएको आशा दिन सक्नुहुन्छ। उनी आफैलाई भने, यदि उनी अर्को पहाडमाथि पुग्छन् भने उनी सफल हुनेछन्। यस कथाको सेटिङले सायकलवादकलाई आशा र समस्याहरू दिन्छिन्।"
6655,3,"The cyclist was affected by the fact that he took advice from some old men who’s information was not accurate. Then he cycled along the desert which was very hot. He had a limited supply of water and that also affected him in a very bad way. He almost had a heat stroke a few times. He was probably angry that he took these men’s advice and got himself into this. Then when he found the fish camp, he was overjoyed with relief. But at the same time, if he had asked someone else for directions, he would not have been in this situation in the first place. So it’s really confusing because he probably felt relived and mad at the same time. And then the other old man asked him did he know the best way there. He was right to say yes because if he didn’t, the old man would have gave him some more messed up direction and he would have been out there again, about to have another heat stroke.",3,"सायकलमा हिड्ने व्यक्तिले केही बूढा-प्रधानहरूबाट सल्लाह लियो जुन जानकारी सही थिएन भन्ने तथ्यले प्रभावित भयो । त्यसपछि उनी मरूभूमिमा घुमे। यो अति गरम थियो। उनीसँग पानीको सीमित आपूर्ति थियो र यसले उनलाई पनि धेरै नराम्रो प्रकारले प्रभावित गर्यो। उनी प्रायः केही पटक गर्मीको स्ट्रोक भएको थियो । उनी यी मानिसहरूको सल्लाह लिन र यस विषयमा सोच्न रिसाएका थिए। जब येशूले माछाको छाउनी भेट्नु भयो, उहाँ एकदमै खुशी हुनु भयो। तर साथसाथै, यदि उसले कसैलाई निर्देशनको लागि सोधेको भए, उनी पहिलो पटक यस अवस्थामा हुने थिएनन्। त्यसैले यो साँच्चै भ्रमित छ किनभने उनी सम्भवत: एकसाथ उत्साहित र पागल भएको अनुभव गरे । त्यसपछि अर्को वृद्ध मानिसले सोध्यो, के उनी त्यहाँ सबैभन्दा राम्रो बाटो जान्दछन्। उनी सही भन्नुभएको थियो किनभने यदि उनी त्यसो गरेन भने, त्यो वृद्ध मानिसले उनलाई अझ केही अस्तव्यस्त दिशा दिनुभएको थियो र उनी फेरि बाहिर हुनुहुन्थ्यो, अर्को गर्मीको स्ट्रोक हुन लागेको थियो ।"
6656,3,"The features of the setting affects the cyclist by rush he /she got when speeding down the hill. The fresh morning air, no limits just you and your feet. Speeding, going as fast as you can with your heart pounding in your chest. No boundarys, when you can go where you like, when you like. No people to get in the way of you and your need for speed.",0,"सेटिङको विशेषताले डाँडा तल चाँडो हिड्दा तिनले प्राप्त गरेको तीव्रताद्वारा सायकलवादकलाई प्रभाव पार्दछ । बिहानको ताजा हावाले मात्र तिमी र तिम्रा खुट्टामा कुनै सीमा छैन। तपाईँको हृदयले तपाईँको छातीमा हिर्काएर जति सक्दो छिटो गइरहेछ, गति बढ्दैछ। कुनै सीमा छैन, जब तपाईँले जहाँ चाहनुहुन्छ, जहाँ चाहनुहुन्छ जान सक्नुहुन्छ । तपाईँ र तपाईँको गतिका लागि आवश्यक पर्ने बाटोमा बाधा पुर्याउने कोही पनि छैन ।"
