essay_id,essay_set,essay,score,p3_google_trans
6622,3,"The features of the setting affect the cyclist because it was June and the cyclist had little water. The cyclist was dehydrated and couldn’t find any building or water for many miles. The cyclist took advice from oldtimers which didn’t know what they were talking about. In conclusion, the weather and the location affected the cyclist.",1,"सेटिङका ​​विशेषताहरूले साइकल चालकलाई असर गर्छ किनभने यो जून थियो र साइकल चालकसँग थोरै पानी थियो। साइकल चालक निर्जलित थियो र धेरै माइलसम्म कुनै भवन वा पानी फेला पार्न सकेन। साइकल चालकले पुराना टाइमरहरूबाट सल्लाह लिए जुन उनीहरूले के कुरा गरिरहेका थिए थाहा थिएन। निष्कर्षमा, मौसम र स्थानले साइकल चालकलाई असर गर्यो।"
6623,3,"The cyclist pedaled through all types of different terrain. Through   hills, high desert, flat roads and the woods. This cyclist took the advice of bunch old men who thought they knew a short cut to the Yosemite national park. This short cut turned out to be a nightmare. The cyclist had only brought so many water bottles and was quickly drinking them all. The setting of this story changed a lot making the cyclist at   times have to pedal faster and slowes. The cyclist was quickly worn out and started to loose hope in himself. The  terrain kept changing making it  hard for him not to be thirsty. Eventually he drank all of his water and knew he would die of dehydration or a heat stroke. As he came up over a long hill he saw a bait store and stopped inside to have a drink vowed not to listen to a bunch of old guys again.",2,"साइकल चालकले सबै प्रकारका विभिन्न भूभागहरू पार गरे। पहाडहरू, उच्च मरुभूमि, समतल सडकहरू र जंगलहरू हुँदै। यो साइकल चालकले योसेमाइट राष्ट्रिय निकुञ्जको छोटो बाटो थाहा छ भनी सोच्ने गुच्छा वृद्ध पुरुषहरूको सल्लाह लिए। यो सर्टकट दुःस्वप्न बन्यो। साइकल चालकले यति धेरै पानीका बोतलहरू मात्र ल्याएको थियो र ती सबै पिउँदै थियो। यस कथाको सेटिङले धेरै परिवर्तन गर्यो जसले गर्दा साइकल चालकले कहिलेकाहीँ छिटो र ढिलो पेडल गर्नुपर्छ। साइकल चालक चाँडै थकित भयो र आफैमा आशा छोड्न थाल्यो। तिर्खा नलाग्न उनलाई गाह्रो बनाउँदै भूभाग परिवर्तन हुँदै गयो। अन्ततः उसले आफ्नो सबै पानी पियो र थाहा थियो कि ऊ निर्जलीकरण वा गर्मी स्ट्रोकले मर्नेछ। जब ऊ लामो पहाडमा आइपुग्यो उसले चाराको पसल देख्यो र फेरि पुरानो केटाहरूको गुच्छा नसुन्ने वाचा खाई पिउनको लागि भित्र रोकियो।"
6624,3,"The features of the setting make him happy because he meets some people that tell him of a route that will take a lot of time off his trip. This is what the text says, “what I shouldn’t have done was let them have a peck at my map. Like a foolish youth, the next morning I followed their advice and launched out at first light along a “shortcut” that was to slice away hours from my ride."" He also talks about not talking directions from old timers. This is when the text says,”",1,"सेटिङका ​​विशेषताहरूले उसलाई खुसी बनाउँछ किनभने उसले केही मानिसहरूलाई भेट्छ जसले उसलाई आफ्नो यात्राबाट धेरै समय लिने बाटोको बारेमा बताउँछ। यो पाठले के भन्छ, ""मैले के गर्नुहुँदैनथ्यो, उनीहरूलाई मेरो नक्सामा एक चुम्बन दिनु थियो। एक मूर्ख युवा जस्तै, भोलिपल्ट बिहान मैले तिनीहरूको सल्लाह पालन गरें र मेरो सवारीबाट घण्टाहरू काट्ने ""सर्टकट"" को साथ पहिलो प्रकाशमा लन्च गरें।"" उनले पुरानो टाइमरहरूबाट निर्देशनहरू नबोल्ने कुरा पनि गर्छन्। यो हो जब पाठ भन्छ,"""
6625,3,"During the cyclist journey to Yosemite many things got in his way and slowed him down. For example, he listened to the old men who gave him wrong directions to where he wanted to go. Also, his water supply was getting low which drained his energy alot quicker than usual. The heat also played a part of his energy loss. The heat made him sweat perfusely which made the water that was in his body be of no use.    ",2,"योसेमाइटको साइकल यात्राको क्रममा धेरै चीजहरू उसको बाटोमा पर्‍यो र उसलाई सुस्त बनायो। उदाहरणको लागि, उसले बुढाबुढीहरूको कुरा सुने जसले उसलाई आफू जान चाहने ठाउँमा गलत निर्देशन दिए। साथै, उसको पानी आपूर्ति कम हुँदै गइरहेको थियो जसले उसको ऊर्जा सामान्य भन्दा धेरै छिटो खेर गयो। गर्मीले पनि उसको ऊर्जा गुमाउने भूमिका खेलेको थियो। गर्मीले उसलाई पसिना बगाएको थियो जसले गर्दा उसको शरीरमा भएको पानीको कुनै काम भएन।"
6626,3,"The features of the setting affect the cyclist in many ways.For example, he was in the california desert in June.The heat and lack of water can cause people to become dehydrated,passout or even die.There are not many sources of water in the deserts.The terrain didn’t help him much either, hills use a lot of energy and  made him perspore,causing him to lose flood from his body. The cyclist was greatly affected by the features of the setting.",2,"सेटिङका ​​विशेषताहरूले साइकल यात्रीलाई धेरै तरिकामा असर गर्छ। उदाहरणका लागि, उहाँ जुनमा क्यालिफोर्नियाको मरुभूमिमा हुनुहुन्थ्यो। गर्मी र पानीको कमीले मानिसहरूलाई निर्जलीकरण, पासआउट वा मर्न पनि सक्छ। त्यहाँ पानीको धेरै स्रोतहरू छैनन्। मरुभूमिले पनि उसलाई खासै सहयोग गरेन, पहाडहरूले धेरै ऊर्जा प्रयोग गर्छन् र उसलाई पसीना बनायो, जसले गर्दा उसको शरीरबाट बाढी गुम्यो। साइकल चालक सेटिङ को विशेषताहरु द्वारा धेरै प्रभावित भएको थियो।"
6627,3,"The rider in the story “Rough Road Ahead” by Joe Kurmaskie has a very analyzing mind, which is affected by things around him. At first, the rider “rode into the morning...with a smile” because of the bright sun, and the “cool pines” and rushing rivers”...he is very confident with the old mens directions, this first sign of disapointment is when he comes to the “ramshackle shed...” And the “...sight of this was troubling...” to him, but he rode on. He thinks as he rides over the “crippling hills” that maybe this wasn’t such a great idea. Finally he comes to a old bait shop, and the “modern bathroom” that he enters to drink from, gives him relief from the desert he had just been riding through.",2,"जो कुर्मास्कीको कथा ""रफ रोड अहेड"" मा सवार एक धेरै विश्लेषणात्मक दिमाग छ, जुन उसको वरपरका चीजहरूले प्रभावित हुन्छ। सुरुमा, उज्यालो घाम, र ""चिसो पाइनहरू"" र दौडने नदीहरूका कारण सवार ""बिहान... मुस्कानका साथ"" चढे... उनी पुराना मानिसहरूको दिशामा धेरै विश्वस्त छन्, यो पहिलो संकेत हो। निराशा तब हुन्छ जब ऊ ""रैशकल शेड..."" मा पुग्छ र उसलाई ""...यसको दृश्य चिन्ताजनक थियो..."" तर ऊ अगाडि बढ्यो। ""अपंग पहाडहरू"" मा चढ्दा उनी सोच्छन् कि सायद यो त्यस्तो राम्रो विचार थिएन। अन्ततः ऊ पुरानो चारा पसलमा आउँछ, र ""आधुनिक बाथरुम"" जसबाट उसले पिउन पाउँछ, उसलाई मरुभूमिबाट राहत दिन्छ जुन उसले भर्खरै घुमेको थियो।"
6628,3,"The features of the setting affected the cyclist a great deal. The landscape was hard to ride on, there was intense heat & little water. As a result, it was a long trip and he had a difficult time reaching his destination.",1,"सेटिङका ​​विशेषताहरूले साइकल चालकलाई ठूलो असर पार्यो। ल्यान्डस्केपमा सवारी गर्न गाह्रो थियो, त्यहाँ तीव्र गर्मी र थोरै पानी थियो। नतिजाको रूपमा, यो लामो यात्रा थियो र उहाँलाई आफ्नो गन्तव्यमा पुग्न गाह्रो भयो।"
6629,3,"At first the trip was easy going and flat. It was a nice day out and the water sapply was draining. Soon, the path became hills and soon got rough. Even though the pines gave shade it wasn’t enough to help the cyclist. Eventually he reached some what civilization after enduring a grueling climb and by cycle trip through the woods.",1,सुरुमा यात्रा सहज र सपाट थियो। यो एक राम्रो दिन बाहिर थियो र पानीको झरना निकास भइरहेको थियो। चाँडै बाटो पहाड बन्यो र चाँडै कच्चा भयो। पाइनले छाया दिए पनि साइकल चालकलाई मद्दत गर्न पर्याप्त थिएन। अन्तत: कठोर आरोहण र जङ्गलमा साइकल यात्रा गरेर उहाँ कस्तो सभ्यतामा पुग्नुभयो।
6630,3,"The essay on ""Rough Road Ahead"" is about the dangers of speed and assault. It’s just letting you know to follow instructions and read signs. You should always keep close @NUM1/= out for signs and things.  ",1,"""रफ रोड अहेड"" मा निबन्ध गति र आक्रमणको खतराहरूको बारेमा हो। यसले तपाईलाई निर्देशनहरू पालना गर्न र संकेतहरू पढ्नको लागि जानकारी दिइरहेको छ। तपाईंले सधैँ @NUM1/= संकेत र चीजहरूको लागि नजिक रहनु पर्छ।"
6631,3,"Setting that affected the cyclist was water tempeter, rolling hills and condition of the roads. Water was a factor because he need cool water to keep him hydrated he came to a shed with pumps after running out of water. He started pumping the water it was hot but he took it he tried to let it cool down but it didn’t. Rolling hills was another a tender to the cyclist hardships because the road started off flat then ended up in hills going up his can strain the leg and makes it harder to keep riding. Another hardship was road condition, it was smooth at frist then it became rough and rocky. Those was some affects the cyclist had to over come",2,"साइकल यात्रीलाई असर गर्ने सेटिङ पानीको टेम्पीटर, घुम्ने पहाड र सडकको अवस्था थियो। पानी एक कारक थियो किनभने उसलाई हाइड्रेटेड राख्नको लागि चिसो पानी चाहिन्छ पानी सकिएपछि ऊ पम्प भएको शेडमा पुग्यो। उसले तातो भएको पानीलाई पम्प गर्न थाल्यो तर उसले ल्यायो उसले चिसो हुन खोज्यो तर भएन । घुमाउरो पहाडहरू साइकल यात्रीहरूको कठिनाइहरूको लागि अर्को कोमल थियो किनभने सडक समतलबाट सुरु भयो त्यसपछि पहाडहरूमा पुग्दा उसको खुट्टामा तनाव हुन सक्छ र सवारी जारी राख्न गाह्रो हुन्छ। अर्को कठिनाइ सडकको अवस्था थियो, यो फ्रिस्टमा चिल्लो थियो त्यसपछि यो कच्चा र चट्टान भयो। ती केही असरहरू थिए जुन साइकल चालकलाई आउनुपर्यो"
6632,3,Setting  depends on how you can go or move. The town hills helped the cyclist. The up hills didn’t. The cyclist  got a bad idea or aditude when he saw the towns he was upset and mad he didn’t want to die and yet he though. He was going two. He said he wouldn’t trust old men anymore. They didn’t know where were talking about .How and why did he trust even in the first place.,2,सेटिङ तपाईं कसरी जान वा सार्न सक्नुहुन्छ मा निर्भर गर्दछ। टाउन हिल्सले साइकल यात्रीलाई मद्दत गर्यो। माथिका पहाडले गरेनन् । साइकल चालकलाई नराम्रो विचार वा आदत आयो जब उसले शहरहरू देख्दा ऊ निराश र पागल थियो ऊ मर्न चाहँदैनथ्यो र यद्यपि ऊ। ऊ दुईटा जाँदै थियो । उनले अब बुढाबुढीलाई विश्वास नगर्ने बताए । उनीहरुलाई थाहा थिएन कि कहाँको बारेमा कुरा गरिरहेको थियो .पहिले पनि उसले कसरी र किन विश्वास गर्यो।
6633,3,"The features of the setting affect the cyclist in many ways.For example, ""I noticed the terrain changing. Flat road was replaced by short, rolling hills."" This quote shows that his surroundings were giving him diffuculty and a challenge for his travel. By describing the hills as ""rolling"" it helps the reader imagine the obstacles he was going through. Also, the sign that read, ""Rough Road Ahead; Do Not Exceed Posted Speed Limit."" gives the reader a feeling that the character is in danger. Lastly an example of the setting that helps shows the charcters hardships is, ""no one in sight, not a building, car or structure of any hand."" If anything were to the happen to the character, as the author was foreshadowing, he'd be stranded and all alone to die. He'd be in trouble and there would be no one to help him. If the author did not use these examples, the reader would not easily get a picture of the troubles he had to overcome. In conclusion these examples added emphasise and meaning to the text.   ",3,"सेटिङका ​​विशेषताहरूले साइकल चालकलाई धेरै तरिकामा असर गर्छ। उदाहरणका लागि, ""मैले भूभाग परिवर्तन भएको देखेको छु। समतल सडक छोटो, घुम्ने पहाडहरूले प्रतिस्थापन गरेको छ।"" यो उद्धरणले देखाउँछ कि उनको परिवेशले उनलाई कठिनाई र उनको यात्राको लागि चुनौती दिइरहेको थियो। पहाडहरूलाई ""रोलिङ"" को रूपमा वर्णन गरेर यसले पाठकलाई आफूले पार गरिरहनुभएको अवरोधहरू कल्पना गर्न मद्दत गर्दछ। साथै, ""रफ रोड अहेड; पोस्ट गरिएको स्पीड लिमिट नाघ्नुहोस्"" भनेर लेखिएको चिन्ह। पाठकलाई चरित्र खतरामा छ भन्ने भावना दिन्छ। अन्तमा सेटिङको एउटा उदाहरण जसले अक्षरहरूको कठिनाइहरू देखाउँछ, ""कसैको नजरमा छैन, कुनै पनि हातको भवन, कार वा संरचना होइन।"" यदि पात्रलाई केहि भयो भने, लेखकले पूर्वचित्रण गरे जस्तै, ऊ फसेको थियो र मर्न एक्लै हुनेछ। ऊ समस्यामा पर्नेछ र उसलाई सहयोग गर्ने कोही हुनेछैन। यदि लेखकले यी उदाहरणहरू प्रयोग नगरेको भए, पाठकले सजिलैसँग उसले सामना गर्नुपरेको समस्याहरूको चित्र पाउन सक्दैन। निष्कर्षमा यी उदाहरणहरूले जोड र अर्थलाई जोड दिन्छपाठ।"
6634,3,"Well the features of the setting affects the cyclist is a lot of ways. Well when his water was is hot to drink He got some pebbles and stuck them, in his mouth. He had heard somewhere that if you do that it will dilute your spit. The terrain of the story was very rocky and hilly. Those are the features of the terrain.",1,खैर सेटिङ को विशेषताहरु लाई प्रभाव पार्छ साइकल चालक धेरै तरिका हो। जब उसको पानी पिउन तातो भयो उसले केही ढुङ्गाहरू ल्यायो र आफ्नो मुखमा टाँस्यो। उसले कतै सुनेको थियो कि यदि तपाईले यसो गर्नुभयो भने यसले तपाईको थुक्ने छ। कथाको भूभाग धेरै चट्टानी र पहाडी थियो। ती भूभागका विशेषताहरू हुन्।
6635,3,The features of the setting affect the cyclist. The hills afected the cyclist because they would be harder for him to ride The abandoned town also affected him. When he got to the town he was hoping he could get more water and take a break but when he got there the town was abandoned. Also the highway was hard for him because it would be hard for him to ride on. Also there was nowhere that he could get water around him. Many features of the setting affected him.,2,"सेटिङका ​​विशेषताहरूले साइकल चालकलाई असर गर्छ। पहाडहरूले साइकल यात्रीलाई असर गर्यो किनभने तिनीहरूले उसलाई सवारी गर्न गाह्रो हुने थियो, परित्याग गरिएको शहरले पनि उसलाई असर गर्यो। जब ऊ सहरमा पुग्यो उसले थप पानी पाउँछ र विश्राम लिन सक्छ भन्ने आशा राखेको थियो तर त्यहाँ पुग्दा शहर छोडियो। साथै राजमार्ग उसको लागि गाह्रो थियो किनभने उसलाई सवारी गर्न गाह्रो हुनेछ। उसको वरिपरि पानी पाउन सक्ने ठाउँ पनि थिएन। सेटिङका ​​धेरै सुविधाहरूले उहाँलाई असर गर्यो।"
6636,3,"The features of the setting gradually contribute to the cyclist’s anger. For example, at the beginning of the story, the cyclist comes across poisonous snakes, “one ramshacke shed, several rusty pumps, and a corral that couldn’t hold in the lamest mule.” All of sights trouble the narrator, and he starts to becom frightened and neurotic. As he cycles on, the narrator begins to deplete his water supply, and when he stops to restock, “the water wouldn’t cool down” and “it had the flavor of battery acid. The cyclist’s lack of water frustrates him, and the increasing steepness of the hills adds to his annoyance. The final straw came when the cyclist passed by what he thought “had been a Welch’s Grape Juice Factory.” The narrator goes on in an outrage to explain that hopes to die out on the road, in order to spare himself from the dreaded features of the setting.  ",3,"सेटिङका ​​विशेषताहरूले बिस्तारै साइकल चालकको रिसमा योगदान दिन्छ। उदाहरणका लागि, कथाको सुरुमा, साइकल चालकले विषालु सर्पहरू भेट्छन्, ""एउटा राम्स्याक शेड, धेरै खिया पम्पहरू, र सबैभन्दा लाटो खच्चरमा समात्न नसक्ने एउटा कोरल।"" सबै दृश्यहरूले कथाकारलाई समस्यामा पार्छ, र ऊ डरलाग्दो र न्यूरोटिक हुन थाल्छ। जब उसले साइकल चलाउँछ, कथनकर्ताले आफ्नो पानी आपूर्ति घटाउन थाल्छ, र जब उसले पुन: भण्डारण गर्न रोक्छ, ""पानी चिसो हुँदैन"" र ""यसमा ब्याट्री एसिडको स्वाद थियो। साइकल चालकको पानीको कमीले उसलाई निराश बनाउँछ, र पहाडहरूको बढ्दो ठाडोपनले उसको रिसलाई थप्छ। अन्तिम स्ट्रा तब आयो जब साइकल चालक ""वेल्चको अंगूरको जुस फ्याक्ट्री हो"" भन्ने सोचेको छेउबाट गयो। कथनकर्ता आक्रोशमा जान्छ कि सेटिङको डरलाग्दो सुविधाहरूबाट आफूलाई बचाउनको लागि, सडकमा मर्ने आशाको व्याख्या गर्न।"
6637,3,"The features in the setting most definetly affect the cyclist while he travels. The cyclist is incredibly thirsty and tired and the setting he’s placed in just gives him no hope of survival really. He first comes to a “ghost town” where he finds no one is living. This first encounter with isolation in a desolute place doesn’t really affect him because it is the first place he finds but the rest of the storys setting comes to mimic this. As he travels he is met with barren land, no water and no people in sight. It’s June in California and the cyclist fears he @MONTH1 soon suffer from heat stroke if he doesn’t find water yet. It doesn’t help when he comes to an abandoned juice factory that taunts him with the one thing he needs to survive. All in all the features in the setting make the cyclist lose hope, make him feel like he will die if he dosen’t find water.",3,"सेटिङमा रहेका सुविधाहरूले साइकल चालकलाई यात्रा गर्दा निश्चित रूपमा प्रभाव पार्छ। साइकल चालक अविश्वसनीय तिर्खाएको र थाकेको छ र उसले राखेको सेटिङले उसलाई वास्तवमै बाँच्ने आशा दिँदैन। उहाँ पहिले ""भूत शहर"" मा आउनुहुन्छ जहाँ उसले कोही पनि बसिरहेको छैन। सुनसान ठाउँमा एक्लोपनसँगको यो पहिलो भेटले उसलाई वास्तवमै असर गर्दैन किनभने यो उसले फेला पारेको पहिलो स्थान हो तर बाँकी कथाहरू यसको नक्कल गर्न आउँछन्। यात्रा गर्दा उसलाई बाँझो जमिन, पानी नदेखिने मानिस भेटिन्छन्। यो क्यालिफोर्नियामा जून हो र साइकल चालकलाई डर छ कि उनी @MONTH1 छिट्टै तातो स्ट्रोकबाट पीडित छन् यदि उसले अझै पानी फेला पारेन भने। उसलाई बाँच्नको लागि आवश्यक एउटै कुराले उसलाई गाली गर्ने परित्याग गरिएको जुस कारखानामा आउँदा यसले मद्दत गर्दैन। सेटिङका ​​सबै सुविधाहरूले साइकल चालकलाई आशा गुमाउँछ, उसलाई पानी नभेटेको खण्डमा ऊ मर्ने जस्तो महसुस गराउँछ।"
6638,3,"The setting in the story “Do Not Exceed Posted Speed Limit” was based in the hot, and dry terrain of California. This setting affected the character mood. It did this because some of its included feature can seem as actual metaphorically based moods. An example from the story is, “The cool pines and rushing rivers of Yosemite...” this quote from the story could suggest the tone and the mood of the scenery which would be calm, and relaxed. So from the scene that is being seen and the mood it has would also give the character its mood.",2,"""पोस्ट गरिएको गति सीमा नाघ्नुहोस्"" कथाको सेटिङ क्यालिफोर्नियाको तातो र सुख्खा भूभागमा आधारित थियो। यो सेटिङले चरित्रको मूडलाई असर गर्यो। यसले यो गर्यो किनभने यसको केही समावेश सुविधाहरू वास्तविक रूपक आधारित मूडको रूपमा लाग्न सक्छ। कथाको एउटा उदाहरण हो, ""योसेमाइटको शीतल पाइन र दौडने नदीहरू ..."" कथाको यो उद्धरणले शान्त, र आरामदायी दृश्यको स्वर र मूडलाई सुझाव दिन सक्छ। त्यसैले देखिने दृश्य र मूडबाट पनि क्यारेक्टरलाई मूड दिन्छ ।"
6639,3,The features of the setting that affect cyclist depends where they are located. In this story the feeling on “nothing and the desert around him and the heat gave him no hope”. It all depends on where you are cycling. “It didn’t really matter I was going to die.” This quote states his feelings on what was going on through his head while he was dieing of thirst. He felt nothing he was sure he was going to die until he found a sign of civilization that was near and he became better and his hope was raised.,2,"साइकल चालकलाई असर गर्ने सेटिङका ​​विशेषताहरू तिनीहरू कहाँ छन् भन्ने कुरामा निर्भर गर्दछ। यस कथामा ""केही छैन र उसको वरपरको मरुभूमि र गर्मीले उसलाई कुनै आशा दिएन"" भन्ने भावनाले। यो सबै तपाईले साइकल चलाउने ठाउँमा निर्भर गर्दछ। ""म मर्छु भन्ने कुराले खासै फरक पर्दैन।"" यो उद्धरणले तिर्खाले मर्ने क्रममा उनको टाउकोमा के भइरहेको थियो भन्ने उनको भावनाहरू बताउँछ। उसले नजिकै रहेको सभ्यताको चिन्ह नभेटेसम्म र ऊ राम्रो भयो र उसको आशा जाग्यो जबसम्म ऊ मर्नेछ भनेर निश्चित थियो भन्ने कुरा महसुस गरेन।"
6640,3,"I think the features of the setting affect the cyclist in many ways. It being a long, hot, lonely ride there, had an effect on him. It scared him which made him go longer. He had nothing to drink and thought he was going to die it made him weak. The snake in the way caused him longer and every stop that had once there effected him to.",1,"मलाई लाग्छ कि सेटिङका ​​सुविधाहरूले साइकल चालकलाई धेरै तरिकामा असर गर्छ। त्यहाँ लामो, तातो, एक्लो सवारी हुनुले उसलाई असर गर्यो। यसले उसलाई डराएको थियो जसले उसलाई लामो समयसम्म गयो। उनीसँग पिउनका लागि केही थिएन र उनी मर्नेछन् भन्ने सोचेका थिए जसले उनलाई कमजोर बनायो। बाटोमा सर्पले उसलाई लामो समयसम्म पुर्यायो र प्रत्येक बिसौनीले उसलाई प्रभाव पारेको थियो।"
6641,3,"I would think even riding a bike for so long can be bad for the behind. But also good exercising especially for the legs all the strength you get from the muscle. To know where you going could take forever. But I do know what they would have to face all types of weather, but as long as you have gear on no harm could come to you.",1,"मलाई लाग्छ यति लामो समय सम्म बाइक चलाउनु पछाडिको लागि खराब हुन सक्छ। तर पनि राम्रो व्यायाम विशेष गरी खुट्टा को लागी सबै शक्ति तपाईले मांसपेशीबाट प्राप्त गर्नुहुन्छ। तपाई कहाँ जाँदै हुनुहुन्छ भन्ने थाहा पाउन सदाको लागि लाग्न सक्छ। तर मलाई थाहा छ कि तिनीहरूले सबै प्रकारको मौसमको सामना गर्नुपर्नेछ, तर जबसम्म तपाईं गियरमा हुनुहुन्छ तबसम्म तपाईंलाई कुनै हानि आउन सक्दैन।"
6642,3,At first he was mad because he took advise from old men who never left their porch. He got scared he was going to die because had he drunk all his water and he didn’t know how long it would be till he got some more. He shouldn’t have drank his water so quickly knowing he had a while to go. Then he became happy when he saw the bait sign. He biked quickly down the hill.  ,1,सुरुमा उहाँ पागल हुनुहुन्थ्यो किनभने उहाँले आफ्नो दलान कहिल्यै नछोड्ने वृद्धहरूबाट सल्लाह लिनुभयो। उसलाई डर लाग्यो कि ऊ मर्नेछ किनकी उसले आफ्नो सबै पानी पिइसकेको थियो र उसलाई थाहा थिएन कि उसले अझै केही नपाउँदा कति समय लाग्छ। केही समय बाँकी छ भनी थाहा पाएर यति छिटो पानी पिउनु हुँदैनथ्यो। त्यसपछि उसले चाराको चिन्ह देखेर खुशी भयो। ऊ छिट्टै साइकल चढेर पहाडबाट ओर्लियो ।
6643,3,"The features of the setting affect the cyclist, in the story Do Not Exceed Posted Speed Limit, in many ways. The cyclist is affected because the setting is depressing and frightening. When the cyclist first sees the speed limit sign of 55 mph, he says, “Sometimes life can be so cruel”. Because he can only go 12 mph considering he's on a bike. After seeing the sign, a snake crosses his path. He’s frightened by it because it looked like a diamond back and he was trying to keep his balance and ease past it. Since the main problem the cyclist is faced with is the lack of water, the dry, long hills seem to make him more weak and tired. Tumble weeds crossed past him and there was no water in sight That is how the features of the setting affect the cyclist.",2,"सेटिङका ​​सुविधाहरूले साइकल चालकलाई प्रभाव पार्छ, कथामा पोस्ट गरिएको स्पीड सीमा नाघ्नुहोस्, धेरै तरिकामा। साइकल चालक प्रभावित छन् किनभने सेटिंग निराशाजनक र डरलाग्दो छ। जब साइकल चालकले पहिलो पटक 55 माइल प्रतिघण्टाको गति सीमा संकेत देख्छ, उसले भन्छ, ""कहिलेकाँही जीवन यति क्रूर हुन सक्छ""। किनभने ऊ बाइकमा छ भनेर १२ माइल प्रतिघण्टा मात्र जान सक्छ। चिन्ह देखेपछि सर्पले आफ्नो बाटो काट्छ। उनी यसबाट डराएका छन् किनभने यो पछाडि हीरा जस्तो देखिन्थ्यो र उसले आफ्नो सन्तुलन कायम राख्न र यसलाई सहज बनाउन प्रयास गरिरहेको थियो। साइकल यात्रीको मुख्य समस्या पानीको अभाव भएकोले सुक्खा, लामो पहाडले उनलाई झनै कमजोर र थकित बनाएको देखिन्छ । टम्बल झार उसको छेउमा पुग्यो र त्यहाँ पानी थिएन, यसरी सेटिङको विशेषताहरूले साइकल चालकलाई असर गर्छ।"
6644,3,"The features of the setting affected the cyclist greatly. It made him become dehydrated. For example, in paragraph @NUM1 sentence @NUM2 he stated “I eased past, trying to keep my balance in my dehydrated state.” This shows how the heat and climate of the setting affected him by how he was getting thrown off balance and wears     to him getting dehydrated. The setting of the story “Do not exceed posted speed limit,” by Joe Kurmaskie, effects the cyclist in the story.",1,"सेटिङका ​​सुविधाहरूले साइकल चालकलाई धेरै असर गर्यो। यसले उनलाई निर्जलित बनाइदियो। उदाहरण को लागी, अनुच्छेद @NUM1 वाक्य @NUM2 मा उहाँले भन्नुभयो ""मैले विगतलाई सहज बनायो, मेरो निर्जलित अवस्थामा मेरो सन्तुलन राख्न प्रयास गर्दै।"" यसले सेटिङको गर्मी र हावापानीले उसलाई कसरी सन्तुलनबाट फ्याँकिरहेको थियो र उसलाई निर्जलीकरण गरिरह्यो भनेर कसरी असर गर्‍यो भनेर देखाउँछ। जो कुर्मास्की द्वारा ""पोस्ट गरिएको गति सीमा नाघ्नुहोस्"" कथाको सेटिङले कथामा साइकल चालकलाई प्रभाव पार्छ।"
6645,3,"The setting in this story greatly affects the cyclist. It is an extremely hot now in California while the narrator in aiding his ride. This causes him to become delighted much faster while he is on a “Short hit” leading to no where. ”Wide signs of dried outcast winded my limb, and the growing realization that I could drop from ?? a gorgeous day in June” This gust shows how that calm day really was and the fact the cyclist is sweating so much shows how much the weather is affecting him. The rolling hills in the story also affect the cyclist. By cycling towards up and down no often, it secured his journey. It cowed him to the side even longer in getting to a town with water.The deserted knowns in the setting are negatively also affected the narrator. It gave him a hopeless narration because there was no place to stop and depleting his water supply.",3,"यस कथाको सेटिङले साइकल चालकलाई धेरै असर गर्छ। यो क्यालिफोर्नियामा अहिले अत्यन्तै तातो छ जबकि कथाकारले आफ्नो सवारीलाई सहयोग गर्दैछ। यसले गर्दा उहाँ ""सर्ट हिट"" मा हुँदा धेरै छिटो रमाईलो हुन जान्छ र कतै जाँदैन। ""सुक्खा बहिष्कारको फराकिलो संकेतहरूले मेरो अंगलाई हावामा पार्यो, र म बाट छोड्न सक्छु भन्ने बढ्दो अनुभूति ?? जुनमा एउटा सुन्दर दिन” यो झ्यालले त्यो शान्त दिन साँच्चै कस्तो थियो र साइकल चालकले धेरै पसिना बगाएको तथ्यले मौसमले उसलाई कति असर गरिरहेको छ भन्ने देखाउँछ। कथामा घुम्ने पहाडले साइकल चालकलाई पनि असर गर्छ। प्रायः माथि र तलतिर साइकल चलाएर, यसले उनको यात्रा सुरक्षित गर्यो। पानी भएको सहरमा पुग्नको लागि यसले उसलाई अझ लामो समयसम्म छेउमा पुर्यायो। सेटिङमा सुनसान ज्ञातले कथाकारलाई पनि नकारात्मक असर पार्छ। यसले उसलाई एक आशाहीन कथन दियो किनकि त्यहाँ रोक्ने ठाउँ थिएन र उसको पानी आपूर्ति घटाउँदै थियो।"
