essay_id,essay_set,essay,score,p7_google_trans
19283,7,Once I knew a girl whos name was @ORGANIZATION1 and met another girl named @PERSON1. They had been inseperable until high school. @ORGANIZATION1 had gotten many more friends and started becoming very popular. @PERSON1 called @ORGANIZATION1 everyday to see how she was and or if she wanted to hangout. @ORGANIZATION1 kept lieing to @PERSON1 saying she was busy and always said lies and blowing her off. But one day @ORGANIZATION1 had a very bad day and when she tried to tell her new friends about it and apologized how she was acting. @ORGANIZATION1 had learned that @PERSON1 really was a true friend and was patient with @ORGANIZATION1 through the bad times. This shows that if you are truly patient only good thing can come.,18,एक पटक मैले @ORGANIZATION1 नाम भएको केटीलाई चिनेँ र @PERSON1 नाम गरेको अर्को केटीलाई भेटें। उनीहरू हाईस्कूलसम्म अविभाज्य थिए। @ORGANIZATION1 ले धेरै साथीहरू प्राप्त गरेको थियो र धेरै लोकप्रिय हुन थालेको थियो। @PERSON1 ले हरेक दिन @ORGANIZATION1 लाई फोन गरे कि उनी कस्तो छिन् र वा उनी ह्याङ्गआउट गर्न चाहन्छिन्। @ORGANIZATION1 ले @PERSON1 सँग झूट बोलिरहेकी थिई कि उनी व्यस्त छिन् र सधैं झूट बोल्छिन् र उसलाई उडाइदिन्छिन्। तर एक दिन @ORGANIZATION1 को दिन धेरै नराम्रो थियो र जब उनले आफ्ना नयाँ साथीहरूलाई यसबारे बताउन खोजे र आफूले कस्तो व्यवहार गरिरहेकी छिन् माफी मागे। @ORGANIZATION1 ले @PERSON1 साँच्चै एक साँचो साथी थियो र खराब समयहरूमा @ORGANIZATION1 सँग धैर्यता थियो भनी सिकेको थियो। यसले देखाउँछ कि यदि तपाईं साँच्चै धैर्य हुनुहुन्छ भने मात्र राम्रो चीज आउन सक्छ।
19285,7,"One time I got in trouble for getting a @CAPS1 on my report card and my mom said I was grounded. I asked her how long I would be grounded. So I went up stairs to read a book. A hour later I came down and asked. How long am I grounded? She said I don’t know how meny times do I have to ask you to tell. Sow I was buging her all day. She said I am running out of patients. I said can you just tell me she said okay. She pulled out a sheet of papper. I said what is that? She said I counted how many times you asked me. Twelve times “yikes”! My said twelve days and that is final, I said okay. I think I lerend a lesson today? Don’t bug your mom all day and do better in school!",18,"एक पटक म मेरो रिपोर्ट कार्डमा @CAPS1 प्राप्त गर्न समस्यामा परें र मेरी आमाले मलाई ग्राउन्ड गरिएको बताउनुभयो। मैले उसलाई सोधें कि म कहिले सम्म ग्राउन्ड हुनेछु। त्यसैले म किताब पढ्न सिँढी चढेँ। एक घण्टा पछि म तल आएर सोधें। म कहिले सम्म ग्राउन्ड छु? उनले भनिन् कि मलाई थाहा छैन मैले तपाईलाई कति पटक सोध्नु पर्छ। साउ म दिनभर उसलाई बगाइरहेकी थिएँ। उनले भनिन्, म बिरामीको अभावमा छु । मैले भनेँ कि तपाईले मलाई भन्न सक्नुहुन्छ उसले ठीक भन्यो। उनले कागजको पाना निकालिन्। मैले भने त्यो के हो ? उनले भनिन् कि तपाईले मलाई कति पटक सोध्नुभयो मैले गणना गरें। बाह्र पटक ""हो""! मैले भने बाह्र दिन र त्यो अन्तिम हो, मैले ठीक भनेँ । मलाई लाग्छ आज मैले एउटा पाठ पढाएँ? आफ्नो आमालाई दिनभर नबग्नुहोस् र स्कूलमा राम्रो गर्नुहोस्!"
19286,7,"One sunny beutful day I went out and was driving my glad around and all of a sudden my mom yelled at me and said she was going to go get my new good in @CAPS1 @CAPS2, and she said I couldn’t go @CAPS5 I sat down waiting, waiting, waiting and waiting. Then I decided to play playstation @NUM1 (@CAPS3 @CAPS4) @CAPS5 I was playing far two hours strait, and then I decided to go watch @CAPS6 assassain  (@CAPS7) . After that was com I went back to play in playstation @NUM1(p.s.@NUM1.), again. played it for another hour. Then all of a sudden I hear beep, beep, @CAPS5 I look out the window, and it was my .  @CAPS1 ma. Then we talked bout the new qlad and then I hear beep, beep and it was my . my .  new @CAPS8!. Then I ran out took it out and roud it for like @NUM3 hours strait. That is how I had patient for about @NUM4 to @NUM5 hours long. I was proud of myself after I was done riding my new @CAPS8.",17,"एक घमाइलो सुन्दर दिन म बाहिर गएँ र मेरो खुसीलाई वरिपरि घुमाउँदै थिएँ र अचानक मेरी आमाले मलाई चिच्याउनुभयो र भन्नुभयो कि उनी @CAPS1 @CAPS2 मा मेरो नयाँ राम्रो लिन जाँदैछिन्, र उनले भनिन् म @CAPS5 जान सक्दिन। म पर्खिएर बसें, पर्खिए, पर्खिए र पर्खिए । त्यसपछि मैले प्लेस्टेशन @NUM1 (@CAPS3 @CAPS4) @CAPS5 खेल्ने निर्णय गरें, म दुई घण्टा स्ट्रेट खेलिरहेको थिएँ, र त्यसपछि मैले @CAPS6 हत्यारा (@CAPS7) हेर्न जाने निर्णय गरें। com पछि म फेरि प्लेस्टेशन @NUM1(p.s.@NUM1.) मा खेल्न गएँ। अर्को एक घण्टा खेले। त्यसपछि अचानक म बिप, बिप, @CAPS5 सुन्छु, म झ्याल बाहिर हेर्छु, र यो मेरो थियो। @CAPS1 मा। त्यसपछि हामीले नयाँ क्लाडको बारेमा कुरा गर्यौं र त्यसपछि मैले बिप, बिप सुनें र यो मेरो थियो। मेरो नयाँ @CAPS8!। त्यसपछि म दौडिएर बाहिर निकालें र @NUM3 घण्टा स्ट्रेटको लागि यसलाई घुमाए। यसरी मैले @NUM4 देखि @NUM5 घण्टा लामो समयसम्म बिरामी भएँ। मैले मेरो नयाँ @CAPS8 सवारी गरिसकेपछि म आफैंमा गर्व गर्छु।"
19287,7,"Patient I was patient when I was in @CAPS1 or @CAPS2 appointment to wait in the waiting room. My some teacher says wait a minit because teachers are talking to someone else. When I have any @CAPS3 teacher says don't open it so I always been patient. When someone tells me to wait. I also be patient when I'm waiting for the buses, airplanes, trains to come. I be patient when I'm bored to wait sometimes. That's how I've been patient.",14,"बिरामी प्रतिक्षा कोठामा प्रतीक्षा गर्न @CAPS1 वा @CAPS2 अपोइन्टमेन्टमा हुँदा म धैर्य थिएँ। मेरो केही शिक्षकले एक मिनेट पर्खनुहोस् भन्छन् किनभने शिक्षकहरू अरू कसैसँग कुरा गरिरहेका छन्। जब मसँग कुनै @CAPS3 शिक्षक हुन्छ भन्छन् कि यसलाई नखोल्नुहोस् त्यसैले म सधैं धैर्य गर्छु। जब कसैले मलाई पर्खन भन्छ। बस, हवाइजहाज, रेल आउने बेला पर्खँदा पनि म धैर्य गर्छु। कहिलेकाहीँ पर्खन अल्छी हुँदा म धैर्य गर्छु। मैले यसरी धैर्य गरेको छु।"
19289,7,"I am going to tell you all about a time when I had to use patient. I had to use patients when I was waiting for my friend to fix my x-box @NUM1. My friend was taking forever when he tried to fix the x-box. Alls I did was sit in a chair and watch him. He finally got the x-box fixed after about seven or eight hours. Once me and my friend began to play the game it broke again. So then we had to take the game to @CAPS1 @CAPS2 and have them look at it. I had to have patients because if I didn’t I would have been really bored. Once @CAPS1 @CAPS4 looked at the system they told us that they would have to take it and then look at it. I t took @CAPS1 @CAPS4 almost four days to fix the system and return it to me, so I had to have patients so the system could be delivered. Patients is a very needy thing in life. Now you know all about a time in my life when I had to have patients.",18,"म तपाईलाई एक समयको बारेमा सबै बताउन जाँदैछु जब मैले बिरामी प्रयोग गर्नुपर्‍यो। मैले मेरो एक्स-बक्स @NUM1 लाई ठीक गर्न मेरो साथीको प्रतीक्षा गर्दा मैले बिरामीहरू प्रयोग गर्नुपर्‍यो। मेरो साथीले सदाको लागि लिइरहेको थियो जब उसले एक्स-बक्स ठीक गर्न खोज्यो। मैले कुर्सीमा बसेर उसलाई हेरेँ। उनले अन्ततः करिब सात वा आठ घण्टा पछि एक्स-बक्स फिक्स गरे। एकपटक म र मेरो साथीले खेल खेल्न थालेपछि फेरि बिग्रियो। त्यसोभए हामीले खेललाई @CAPS1 @CAPS2 मा लैजानुपर्‍यो र उनीहरूलाई यो हेर्न लगाइयो। मसँग बिरामीहरू हुनुपर्‍यो किनभने यदि मैले नगरेको भए म साँच्चै बोर हुने थिएँ। एकचोटि @CAPS1 @CAPS4 ले प्रणाली हेरे तिनीहरूले हामीलाई भने कि तिनीहरूले यसलाई लिनु पर्छ र त्यसपछि यसलाई हेर्नुहोस्। मैले @CAPS1 @CAPS4 लाई प्रणाली ठीक गर्न र मलाई फिर्ता गर्न लगभग चार दिन लगाएको छैन, त्यसैले मसँग बिरामीहरू हुनुपर्‍यो ताकि प्रणाली डेलिभर गर्न सकियोस्। बिरामी जीवनमा धेरै आवश्यक चीज हो। अब तपाईलाई मेरो जीवनको एक समयको बारेमा सबै थाहा छ जब म बिरामी हुनुपर्थ्यो।"
19290,7,"“@CAPS1 on”. Said my little brother. @CAPS2 line is tacking forever. “@CAPS2 is the last time we are coming on @CAPS2 ride”. The ride that we were on was space mountain at @ORGANIZATION1 land in @LOCATION1. As we got into line at the ride there was a sighn I have and @NUM1 min wate from @CAPS2 point. It was hot and it felt like I was walking smil. The line would not go any faster. My older brother was happy for some reason. No one could understand we were standing in line in @NUM2 weather. I was being as patience as I could be I just stood in line wish, hoping to pay self we could get on the oder. The first hour went by and another sighn came up @NUM3 hour from @CAPS2 point. We all got mad. The walk way sounded silent. I know that everyone could hear a pin drop as a drop or someone’s?? hit the ground. Everyone being patient. Finally we wated @NUM4 hours to go on just @NUM3 ride. That was the first time I was that patient.",23,"""@CAPS1 सक्रिय""। मेरो सानो भाइले भने । @CAPS2 लाइन सधैंभरि ट्याक गर्दैछ। ""@CAPS2 अन्तिम पटक हो जुन हामी @CAPS2 सवारीमा आउँदैछौं""। हामी जुन सवारीमा थियौं त्यो @LOCATION1 मा @ORGANIZATION1 भूमिमा स्पेस माउन्ट थियो। हामी सवारीमा लाइनमा पुग्दा @CAPS2 पोइन्टबाट @NUM1 मिनेटको लागि एउटा श्वास थियो। यो तातो थियो र मलाई मुस्कुराउँदै हिँडे जस्तो लाग्यो। लाइन कुनै छिटो जाने थिएन। मेरो जेठो भाइ केही कारणले खुसी थियो। हामी @NUM2 मौसममा लाइनमा उभिरहेका छौं भनेर कसैले बुझ्न सकेन। म आफूले सकेजति धैर्यता गरिरहेको थिएँ, म केवल लाइन इच्छामा उभिएको थिएँ, आफूलाई तिर्ने आशामा हामी ओडरमा पुग्न सक्छौं। पहिलो घन्टा बित्यो र @CAPS2 बिन्दुबाट @NUM3 घण्टाको अर्को श्वास आयो। हामी सबै पागल भयौं। हिँड्ने बाटो सुनसान थियो। मलाई थाहा छ सबैले पिन ड्रप ड्रपको रूपमा सुन्न सक्छन् वा कसैको ?? जमिनमा ठोक्नुहोस्। सबैजना धैर्य गर्दै। अन्ततः हामीले @NUM3 सवारीमा जान @NUM4 घन्टा पर्ख्यौं। म त्यो रोगी पहिलो पटक थिएँ।"
19291,7,One time when I was patient was when I was in the car going up noth to @LOCATION1. I was in the car for eight hours my cusin @PERSON1 was driving and my @CAPS1 @CAPS2 was in the seat next to her. I was in the backstreet with their dog @CAPS3. My cusin @PERSON1 were talking the whole way there. I tryed asking to stop and go to the bathroom and get food but they are “botton” so I waited and waited an hour friend by so I tryed asking again I got the same answer “botton” so that’s when I asked my patients..,15,"एक पटक जब म बिरामी थिएँ जब म कारमा @LOCATION1 मा जाँदै थिएँ। म आठ घण्टासम्म कारमा थिएँ मेरो cusin @PERSON1 ड्राइभ गर्दै थिए र मेरो @CAPS1 @CAPS2 उहाँको छेउमा सिटमा थिए। म तिनीहरूको कुकुर @CAPS3 सँग ब्याकस्ट्रिटमा थिएँ। मेरो cusin @PERSON1 त्यहाँ पुरै बाटो कुरा गर्दै थिए। मैले रोक्न र बाथरुममा गएर खाना लिन सोधेँ तर तिनीहरू ""बोटोन"" हुन् त्यसैले मैले पर्खें र एक घण्टा साथीलाई पर्खें त्यसैले मैले फेरि सोध्ने प्रयास गरें मैले उही जवाफ ""बोटन"" पाएँ त्यसैले मैले मेरा बिरामीहरूलाई सोध्दा .."
19292,7,"One sunny after noon I was so waited because. I was going to see my faveret band. When I’m in school! My mom picked me up from thired gread I was so excited it was time to go. My dad droped my broter of at my grandma’s house (he was only at doy so he could not go.) I was bounsing of my seut “mom are we there yet?” I ask “@CAPS1 we have two more hou’re to we are there, then a nother hour, so we are going to see the place here.”mom said  “@CAPS2, can I have my d.v.d please.” I side. So now it has been two hours I’v been in the car. Then we went every were my mom and dad wanted to go not were I wanted to. Then it was time to go see. The @CAPS3 @CAPS4 @CAPS5! When we aroved I was a little sleepy but that would not stop my. When they only plaed two song I want to sleep on the seet. I wated all day to see them and I went to see. That was a time I was patient to see my faveret band.",16,"एक दिउँसो घाम लागेपछि म धेरै पर्खिरहेको थिएँ। म मेरो faveret ब्यान्ड हेर्न जाँदै थिए। जब म स्कूलमा हुन्छु! मेरी आमाले मलाई thired grad बाट उठाउनुभयो म धेरै उत्साहित थिएँ यो जाने समय थियो। मेरो बुवाले मेरो दाजुलाई मेरो हजुरआमाको घरमा छोडिदिनुभयो (उनी केवल काममा थिए त्यसैले उहाँ जान सक्नुभएन।) म मेरो सेउटलाई उछाल्दै थिएँ ""आमा हामी अझै त्यहाँ छौं?"" म सोध्छु ""@CAPS1 हामीसँग त्यहाँ पुग्न अझै दुई घण्टा छ, त्यसपछि अर्को घण्टा, त्यसैले हामी यहाँ ठाउँ हेर्न जाँदैछौं।"" आमाले भन्नुभयो ""@CAPS2, के म मेरो d.v.d लिन सक्छु।"" म पक्ष। त्यसोभए अब मलाई कारमा बसेको दुई घण्टा भयो। त्यसपछि हामी सबै मेरी आमा र बुबा जान चाहन्थे, मैले चाहेको थिएन। त्यसपछि हेर्न जाने पालो भयो । @CAPS3 @CAPS4 @CAPS5! जब हामी अरोभ गर्यौं मलाई अलिकति निद्रा लागेको थियो तर यसले मेरो रोकेन। जब तिनीहरूले दुईवटा गीत मात्र गाए, म सेटमा सुत्न चाहन्छु। म दिनभरि उनिहरुलाई हेर्न रमाइरहेँ र हेर्न गएँ । त्यो समय थियो म मेरो faveret ब्यान्ड हेर्न धैर्य थियो।"
19293,7,"I remember the time when I had to be so patient, it wasn’t even funny. I had to be patient to get my new cell phone. My mom told me I was going to get one when the school year started. I waited and waited until the school year started but my mom told I would have to wait another week because she didn’t have the money from all the school supply shopping she had done. So I waited another week. I was so excited when I remembered that my parents plan a trip to @LOCATION1 that weeket, so I had to wait another week. It was on the following @DATE1 when I was at my cousin’s house and my mom came in and surprised me with my new phone and I was so happy that I finally got it. So I guess you can get cool things when you are patient.",17,"मलाई त्यो समय याद छ जब मैले धेरै धैर्य गर्नुपर्‍यो, यो हास्यास्पद पनि थिएन। मैले मेरो नयाँ सेल फोन प्राप्त गर्न धैर्य गर्नुपर्‍यो। मेरी आमाले मलाई भन्नुभयो कि मैले स्कूलको वर्ष सुरु गर्दा एउटा प्राप्त गर्न जाँदैछु। मैले स्कूल वर्ष सुरु नभएसम्म पर्खें र पर्खें तर मेरी आमाले मलाई अर्को हप्ता कुर्नु पर्ने बताइन् किनभने उनीसँग सबै विद्यालय आपूर्ति किनमेलको पैसा थिएन। त्यसैले मैले अर्को हप्ता पर्खें। मेरा आमाबाबुले त्यो हप्ता @LOCATION1 को यात्राको योजना बनाउनुभएको सम्झना गर्दा म धेरै उत्साहित भएँ, त्यसैले मैले अर्को हप्ता कुर्नुपर्ने भयो। यो निम्न @DATE1 मा थियो जब म मेरो काकाको घरमा थिएँ र मेरी आमा आउनुभयो र मेरो नयाँ फोनको साथ मलाई छक्क पर्नुभयो र म धेरै खुसी थिएँ कि मैले अन्तमा यो पाएँ। त्यसोभए म अनुमान गर्छु कि तपाईले धैर्यता गर्दा राम्रो चीजहरू पाउन सक्नुहुन्छ।"
19294,7,"One christmas about a year or two ago we drove up to my grandparents house. They live in cold water so it took about @NUM1 hours. All my relatives on my dads side were there. All the presents were under the tree and I couldn`t wait to open. The parents were just talking about nonsense, so I opened my big mouth and said “can we open presents now,” we stated to open the presents but the adults had to go first. They are the slowest gifts openers ever I was about to rip the presents out of their hand`s and open the presents I didn`t do that thought because I was being patient. After they finished I said,”yes” of course thought my little cousins had to open next. Let me tell you they aren`t fast at all either. After that I finally got to open my presents. In the end it was worth it I got an x-box @NUM2, and over @MONEY1. That was the time I was patient.",18,"करिब एक वा दुई वर्षअघिको एक क्रिसमसमा हामी मेरो हजुरबुवा हजुरआमाको घरमा गयौं। तिनीहरू चिसो पानीमा बस्छन् त्यसैले यसले लगभग @NUM1 घण्टा लियो। मेरो बुबाको छेउमा मेरा सबै आफन्तहरू त्यहाँ थिए। सबै उपहारहरू रूख मुनि थिए र म खोल्न पर्खन सक्दिन। आमाबाबुले बकवासको बारेमा कुरा गरिरहेका थिए, त्यसैले मैले मेरो ठूलो मुख खोले र भनें ""हामी अब उपहारहरू खोल्न सक्छौं,"" हामीले उपहारहरू खोल्न भने तर वयस्कहरू पहिले जानुपर्थ्यो। तिनीहरू सबैभन्दा ढिलो उपहार ओपनरहरू हुन् जुन मैले तिनीहरूको हातबाट उपहारहरू च्यात्न लागेको थिएँ र उपहारहरू खोल्दै थिएँ जुन मैले सोचेको थिइनँ किनभने म धैर्य गरिरहेको थिएँ। तिनीहरूले समाप्त गरेपछि मैले ""हो"" भनें, पक्कै पनि मेरा साना चचेरे भाईहरूले अर्को खोल्नु पर्छ। मलाई भन्न दिनुहोस् कि तिनीहरू पनि छिटो छैनन्। त्यस पछि मैले अन्ततः मेरो उपहारहरू खोल्न पाए। अन्तमा यो यसको लायक थियो मैले एक x-बक्स @NUM2, र @MONEY1 माथि पाएँ। त्यो समय म धैर्य गर्ने समय थियो।"
19295,7,"Patient is a very hard thing to do in life. It’s one of those things that is so impossible for people to do some times, even for little kids. You can tell when someone being patient is when there being polite and waiting  their turn without complaining about it . Sometimes people don’t like being patient I know I don’t lik to a lot @CAPS1. People who are not patient tend to @MONTH1 be not ??? tuned others wait. But people who are pacient they sometimes tend to be anoying or quiet don’t talk very much even when they do talk they ??? talking when people inturupt them. And they defiantly don’t yell as someone  out at all. It’s a good thing to have patiencets because you will grow up with an ??? (part not legible) good family good friends and a ??? .So in conclusion that;s why it’s good to be patient.",13,"बिरामी जीवनमा धेरै गाह्रो कुरा हो। यो ती चीजहरू मध्ये एक हो जुन मानिसहरूलाई कहिलेकाहीं गर्न असम्भव छ, साना बच्चाहरूको लागि पनि। तपाईले भन्न सक्नुहुन्छ कि जब कोही धैर्यवान हुन्छ जब त्यहाँ विनम्र हुन्छ र यसको बारेमा गुनासो नगरी आफ्नो पालो पर्खिरहेको हुन्छ। कहिलेकाहीँ मानिसहरू धैर्य गर्न मन पराउँदैनन् मलाई थाहा छ मलाई @CAPS1 धेरै मन पर्दैन। रोगी नभएका मानिसहरु @MONTH1 हुनुहुन्न ??? ट्यून गरिएको अरू पर्खनुहोस्। तर जो मानिसहरु धैर्यवान हुन्छन् उनीहरु कहिलेकाहीँ रिसाउने वा चुप लाग्ने बानी गर्छन् उनीहरु बोल्दा पनि धेरै बोल्दैनन् ??? मानिसहरूले तिनीहरूलाई अन्तर्क्रिया गर्दा कुरा गर्दै। र तिनीहरू अवज्ञापूर्वक कसैको रूपमा चिच्याउदैनन्। धैर्यता हुनु राम्रो कुरा हो किनकी तिमी संग हुर्कन्छौ ??? (भाग सुपाठ्य छैन) राम्रो परिवार राम्रो साथी र एक ??? त्यसोभए निष्कर्षमा; त्यसैले धैर्य हुनु राम्रो हो।"
19296,7,"A time when I was patient. Was when I went to the book story and I woned a book. I was at the book store and I wanted a book called tayler swift back at the @LOCATION1 as a school girl and my mom said if you are patient then yes, and I was so happy because she know I love tayler swift book and her life. As soon as I got it I stared reading it. My mom said thank you for being patient I was you welcome I said thank you for buying it. I have told my mom that if we could go to the book store and she said not today and I keep on asking and she said not and I keep on asking and she said maybe. So I was and the car listen to radio and we when to the mall and there was a book store in the mall and I ask if I could look around and my mom said yes and she said find the bok that you wonted I find it and she bote it. This is a time I was patient. One thing I learn is to be patient if you want something and dont keep asking.",14,"एक समय जब म धैर्य थिए। जब म किताबको कथामा गएँ र मैले एउटा किताब जितें। म पुस्तक पसलमा थिएँ र मलाई टेलर स्विफ्ट नामको पुस्तक @LOCATION1 मा एक स्कूल केटीको रूपमा चाहियो र मेरी आमाले भन्नुभयो यदि तपाईं धैर्य हुनुहुन्छ भने हो, र म धेरै खुसी थिए किनभने उनलाई थाहा छ मलाई टेलर स्विफ्ट पुस्तक र उनको जीवन मन पर्छ। । बुझेपछि पढेर हेरेँ । मेरी आमाले धैर्य गर्नु भएकोमा धन्यवाद भन्नुभयो म तपाईंलाई स्वागत छ मैले यो किन्नु भएकोमा धन्यवाद भने। मैले मेरी आमालाई भनें कि हामी पुस्तक पसलमा जान सक्छौं र उनले भनिन् आज होइन र म सोधिरहन्छु र उनले भनिन र मैले सोधिरहेँ र उनले भनिन्। त्यसोभए म र कारले रेडियो सुन्छु र हामी जब मलमा पुग्छौं र मलमा एउटा पुस्तक पसल थियो र मैले वरिपरि हेर्न सक्छु कि भनेर सोध्छु र मेरी आमाले हो भन्नुभयो र उनले भनिन् कि तपाईंले सोचेको बोक फेला पार्नुहोस् र म फेला पार्छु। उसले पिट्यो। यो समय म धैर्य भएको थियो। एउटा कुरा मैले सिकेको छु यदि तपाईं केहि चाहनुहुन्छ भने धैर्य गर्नुहोस् र सोधिरहनुहोस्।"
19297,7,A time when I was patient. I am patient when I go hunting. I know that at an moment the back of a life time could walk out in shouting range. And if one does I will be ready. The first time I shot a deer was with my baw. And I remember siting there being as patient as I could waiting for a deer to step within range. Then l hear the leaves cranching . The there it is the deer I’m going to shout?? How you draw it back. Than I shoot I could feel the arrow gliding throw my bow. Then the arrow hits the deer with a thud and the deer takes off. I wanted there in my tree stand ready to go blame my deer. Me and my dad traked it about soft and there it was. I was so excited that all yelled. It was nice to know that all my patients and hard work had payed of. Thank you for reading my story. Hope you enjoyed it.,19,एक समय जब म धैर्य थिए। म शिकार गर्न जाँदा धैर्य गर्छु। मलाई थाहा छ कि एक क्षणमा जीवन समयको पछाडि चिल्ला दायरामा हिंड्न सक्छ। र यदि कसैले गर्छ भने म तयार हुनेछु। पहिलो पटक मैले आफ्नो बाउले हिरणलाई गोली हानेको थिएँ। र मलाई त्यहाँ मृगको दायरा भित्र पाइला टेकेको पर्खाइमा बसेको सम्झना छ। त्यसपछि म पातहरू चर्किरहेको सुन्छु। त्यहाँ यो हिरण हो म चिच्याउन जाँदैछु ?? तपाइँ यसलाई कसरी फिर्ता लिनुहुन्छ। मैले गोली हान्न भन्दा मैले मेरो धनु फ्याँकिरहेको तीर ग्लाइडिङ महसुस गर्न सक्छु। त्यसपछि तीरले हिरणलाई ठक्कर दियो र हिरण उड्छ। म त्यहाँ मेरो रूखमा मेरो हिरणलाई दोष दिन तयार रहन चाहन्छु। म र मेरो बुबाले यसलाई नरमको बारेमा ट्र्याक गर्नुभयो र यो त्यहाँ थियो। म यति उत्साहित थिएँ कि सबै चिच्याए। मेरा सबै बिरामी र कडा परिश्रमले भुक्तान गरेको थाहा पाउँदा खुसी लाग्यो। मेरो कथा पढ्नु भएकोमा धन्यवाद। आशा छ तपाईंले यो मजा लिनुभयो।
19298,7,Patience it take a lot to have patience. One time my sister was trying to hate me but I didn’t let her get to me @CAPS1 I have patience @CAPS2 I get made so I’m watching tv she standing the task @CAPS3 can you move off infront of the tv and she moved she sat by me and keep on touch me it didn’t bother me at all she asked me over and over “@CAPS4 I’m @CAPS5 you” I said ‘@CAPS6’ I going to antil I make made I said so you don’t bother me at get out my face @CAPS2 I really get mad so she tried her best by trying to ripup my home work so I said I don’t care she had a smart comment whatever and I keep watching tv so I was so patient with her she said im  go make mad so I ignored her she got mad and kept saying do you hear me I just walked outside and and said  to myself I cant go let her get to me @CAPS1 we mite end up fighting I went  back in the house and sat down and I told her you cant make me mad so you might won’t to stop so she said girl whatever and I was so ready to say something but I wasn’t go give her nothing to feed off.,13,"धैर्यता सहन धेरै लाग्छ। एक पटक मेरी बहिनीले मलाई घृणा गर्न खोजिरहेकी थिइन् तर मैले उसलाई मसम्म आउन दिइन @CAPS1 मसँग धैर्य छ @CAPS2 म बनिएँ त्यसैले म टिभी हेर्दै छु उनी टास्क उभिरहेकी छिन् @CAPS3 के तपाईं टिभीको अगाडि जान सक्नुहुन्छ र उनी सारिन् उनी मेरो छेउमा बसिन् र मलाई टच गरिरहिन् यसले मलाई पटक्कै अप्ठ्यारो पारेन उनले मलाई बारम्बार सोधिन् ""@CAPS4 म @CAPS5 तपाईं हुँ"" मैले भनें '@CAPS6' म एन्टिलमा जाँदैछु मैले भनें। त्यसैले तपाईले मलाई मेरो अनुहार बाहिर निकाल्न नपरोस् @CAPS2 म साँच्चै पागल भएँ त्यसैले उनले मेरो गृहकार्यलाई रिपअप गर्ने प्रयास गरेर सक्दो प्रयास गरिन् त्यसैले मैले भनें कि मलाई कुनै मतलब छैन उसले जे भए पनि स्मार्ट टिप्पणी गर्यो र म टिभी हेरिरहन्छु। म उनीसँग धेरै धैर्यवान थिएँ उनले भनिन् कि म पागल भएँ त्यसैले मैले उसलाई बेवास्ता गरें उनी पागल भइन् र भनिरहेकी छिन् कि के तिमीले मलाई सुन्यौ म भर्खर बाहिर हिँडें र आफैलाई भनिन् म जान सक्दिन उसलाई म कहाँ आउन दिनुहोस् @CAPS1 हामी लडाइँ अन्त्य गर्छौं। म घरमा फर्केर बसेँ र मैले उसलाई भनेँ कि तिमीले मलाई पागल बनाउन सक्दैनौ त्यसैले तिमीले नरोक्न सक्छौ त्यसैले उनले केटीलाई जे भए पनि भनिन् र म केहि भन्न तयार थिएँ।म उसलाई खुवाउन केही दिन गएको छैन।"
19300,7,I am writing about when someone was patient. My mom was patient when she did get if her money that day. She wanted it to come but it did so she was mad for a min but the next day it came. And I said I tell you mommy it was coming to day. did I get when money yes did bee ??? Yould her to was. That one day but I did no where so do when it. And was patient by not calling the people and asking them where is her money at and things and the next day she had the was nobody on the home then I was to then we want to the @MONTH1 they the money and got every ??? We ??? The mall I was searched happy me and my brothers and sisters.,11,"कसैले धैर्य गरेपछि लेख्दैछु । मेरो आमाले त्यो दिन पैसा पाउनुभयो भने धैर्य हुनुहुन्थ्यो। उनी यो आउन चाहन्थिन् तर त्यसले गर्दा उनी एक मिनेटको लागि पागल भइन् तर अर्को दिन यो आयो। अनि मैले भने कि म तिमीलाई भन्छु कि यो दिन आउँदैछ। के मैले पैसा पाउनु भयो हो माहुरी ??? तिमिलाई थिई। त्यो एक दिन तर मैले कहीँ कतै गरेन, जब यो गरे। र मानिसहरूलाई फोन नगरेर धैर्य थियो र उनको पैसा कहाँ छ र चीजहरू सोध्यो र भोलिपल्ट उनी घरमा कोही थिएनन् तब म चाहन्छु कि हामी @MONTH1 लाई पैसा चाहन्छौं र उनीहरूले प्रत्येक पाए ??? हामी??? मलाई खोजिएको मल म र मेरा दाजुभाइ दिदीबहिनीहरू खुसी थिए।"
