essay_id,essay_set,essay,score,p5_google_trans
13314,5,"In the memoir. from ""Home The Blueprints of Our Lives"" by Narciso Rodriguez there is a certain mood created. I believe Rodriguez creates a ""thankful"" mood in his memoir. In the memoir Narciso talks about how his parents had successful lives in Cuba but came to @LOCATION1 so Narciso can have a better life. Narciso even said, ""they came selflessly, as many imigrants do, to give there children a better life..."" @CAPS1 was thankful that his parents sacrificed everything for him. Rodriguez said, ""... even though it meant leaving behind their families, frineds and careers in the country they loved""Rodriguez was also thankful for his parents turning ""this simple house into a home."" His parents made his house feel warm and cozy. @CAPS1 leared the real definition of family living in this simple house.At the end, @CAPS1 said @CAPS1 could never be able to thank his parents for what they sacrificed for him",3,"संस्मरणमा। Narciso Rodriguez द्वारा ""Home The Blueprints of Our Lifes"" बाट त्यहाँ एक निश्चित मूड सिर्जना गरिएको छ। मलाई विश्वास छ कि रोड्रिगेजले आफ्नो संस्मरणमा ""धन्यवाद"" मूड सिर्जना गर्दछ। संस्मरणमा नार्सिसोले क्युबामा कसरी आफ्ना आमाबाबुले सफल जीवन बिताएका थिए तर नार्सिसोले राम्रो जीवन बिताउन सकून् भनेर @LOCATION1 मा आएका बारे कुरा गर्छ। नार्सिसोले पनि भने, ""तिनीहरू निःस्वार्थ रूपमा आएका थिए, धेरै आप्रवासीहरूले गरे, त्यहाँ बच्चाहरूलाई राम्रो जीवन दिन..."" @CAPS1 उहाँका आमाबाबुले उहाँका लागि सबै थोक त्याग गरेकोमा कृतज्ञ थिए। रोड्रिग्वेजले भने, ""... यसको अर्थ आफ्नो परिवार, फ्राइन्ड र क्यारियरलाई उनीहरूले मन पराएको देशमा छोडेर गएको भए तापनि"" यस साधारण घरलाई घरमा परिणत गरेकोमा रोड्रिगेज आफ्ना आमाबाबुलाई पनि धन्यवाद दिए। उनका आमाबाबुले उनको घरलाई न्यानो र आरामदायक महसुस गराए। @CAPS1 ले यो साधारण घरमा बस्ने परिवारको वास्तविक परिभाषा सिके। अन्तमा, @CAPS1 ले भने @CAPS1 ले आफ्ना आमाबुवालाई उहाँको लागि बलिदान गरेको कुराको लागि कहिल्यै धन्यवाद दिन सक्दिन।"
13315,5,"The mood created by the auther in the memoir is.Love,"" I will always be grateful to my parents for their love and scrifice"". This is shown in ph @NUM1.Care, ""Countless extended family members came and went-and there was often someone staying with us temporarily until they were able to get back on their feet"". This is shown in ph @NUM2.faith, ""My parents always kept their arms and doors open to the many people we considered family knowing that they would do the same for us"" This is shown in ph @NUM3 that is the mood created by the auther in the memoir.",3,"संस्मरणमा लेखकले सिर्जना गरेको मूड हो।प्रेम, ""म मेरो आमाबाबुको माया र परिश्रमको लागि सधैं कृतज्ञ रहनेछु""। यो ph @NUM1.Care मा देखाइएको छ, ""परिवारका अनगिन्ती विस्तारित सदस्यहरू आए र गए - र त्यहाँ प्रायः कोही हामीसँग अस्थायी रूपमा बसिरहन्थ्यो जबसम्म तिनीहरू आफ्नो खुट्टामा फर्कन सक्षम हुँदैनन्""। यो ph @NUM2.faith मा देखाइएको छ, ""मेरा आमाबाबुले सधैं आफ्नो हात र ढोकाहरू धेरै मानिसहरूलाई खुला राख्नुहुन्छ जसलाई हामीले परिवार मानेका थियौं कि उनीहरूले हाम्रो लागि पनि त्यस्तै गर्नेछन्"" यो ph @NUM3 मा देखाइएको छ जुन मूड द्वारा सिर्जना गरिएको हो। संस्मरणमा लेखक।"
13316,5,"The mood created by the author in the memoir is happy and good thoughts. Narciso tells us what it was like growing up. She gives us the idea that her and family were really close. She expresses to us how proud she is to be Cuban in many ways. Narciso tells us she enjoys cooking and so do her parents. She loves listening to Cuban music also. Narciso lived in a traditional Cuban home. Her home was not just a simple home, her parents created it into something more meaningful, something more special.",2,"संस्मरणमा लेखकले सिर्जना गरेको मूड खुशी र राम्रो विचार हो। नार्सिसोले हामीलाई बताउँछ कि यो कस्तो थियो। उनले हामीलाई उनको र परिवार वास्तवमै नजिक थिए भन्ने विचार दिन्छ। उनले क्युवाली हुनुमा कत्ति गर्व छ भन्ने कुरा धेरै तरिकामा व्यक्त गर्छिन्। नार्सिसोले हामीलाई खाना पकाउन मनपर्छ र उनका आमाबाबुलाई पनि बताउँछिन्। उनलाई क्युबाली संगीत सुन्न पनि मन पर्छ। नार्सिसो क्युबाको परम्परागत घरमा बस्थे। उनको घर एउटा साधारण घर मात्र थिएन, उनका आमाबाबुले यसलाई अझ अर्थपूर्ण, केही विशेष बनाउनु भएको थियो।"
13317,5,"The mood I get from this article is that even though Narciso Rodriguez grew up in a time of rasicm that his parents did everything for him and he was greatful a few exampls are in paragraph @NUM1 it states ""my parents both shared cooking duties and unwittingly passed on to me theire rich culinary skills and a love of cooking that is still with me today (and which I am internally greatul) then also in paragraph to there was a sentence that stated ""passionate Cuban music (which I adore to this day)..."" @CAPS1 are only some of the exampls in this memoir called - ""@PERSON1""",2,"यस लेखबाट मैले प्राप्त गरेको मूड यो हो कि नार्सिसो रोड्रिग्वेज रसिमको समयमा हुर्केका भए तापनि उनका आमाबाबुले उसको लागि सबै कुरा गरे र उहाँ महान हुनुहुन्थ्यो केही उदाहरणहरू अनुच्छेद @NUM1 मा छन् ""मेरा आमाबाबु दुबैले खाना पकाउने कर्तव्यहरू साझा गरे र अनजानमा। मलाई तिनीहरूको समृद्ध पाक कला र खाना पकाउने प्रेम प्रदान गरियो जुन मसँग आज पनि छ (र जुन म आन्तरिक रूपमा महान छु) त्यसपछि अनुच्छेदमा पनि एउटा वाक्य थियो जसमा भनिएको थियो ""उत्साही क्युबाली संगीत (जसलाई म आजसम्म मन पराउँछु) ..."" @CAPS1 यस संस्मरणका केही उदाहरणहरू मात्र हुन् - ""@PERSON1"""
13318,5,"In the memoir, @PERSON1, the author creates a mood that inspires us to try our hardest and that mood is perseverence. The mood perseverence is expressed in the memoir in many ways. One way it is a stress is when @ORGANIZATION1 and @PERSON1 moved to the United States and lived in a one bedroom apartment. They finally saved up enough money to be able to move into a @NUM1 bedroom apartment. In this neighborhood the family raise as much money as possible to buy food for themselves and to help the people that were in need of anything from, water, shelter, and clothing. The reason they move from Cuba was to begin a better life in the United States which they never gave up until the day that they finally had enough money to live here.",2,"संस्मरणमा, @PERSON1, लेखकले एक मूड सिर्जना गर्दछ जसले हामीलाई हाम्रो कडा प्रयास गर्न प्रेरित गर्दछ र त्यो मूड दृढता हो। मूड दृढता धेरै तरिकामा संस्मरणमा व्यक्त गरिएको छ। @ORGANIZATION1 र @PERSON1 संयुक्त राज्यमा सरे र एउटा बेडरूमको अपार्टमेन्टमा बस्नु भनेको तनाव हो। तिनीहरूले अन्ततः @NUM1 बेडरूमको अपार्टमेन्टमा जान सक्षम हुन पर्याप्त पैसा बचत गरे। यस छिमेकमा परिवारले आफ्नो लागि खाना किन्न र पानी, आश्रय र कपडाको खाँचोमा परेका मानिसहरूलाई मद्दत गर्न सकेसम्म धेरै पैसा उठाउँछन्। उनीहरू क्युबाबाट सर्नुको कारण संयुक्त राज्य अमेरिकामा राम्रो जीवन सुरु गर्नु थियो जुन उनीहरूले अन्ततः यहाँ बस्नको लागि पर्याप्त पैसा नपुग्दासम्म हार मानेनन्।"
13319,5,"In the memory ""Narciso Rodriguez"" the mood created by the author in the memory is very kind. Firsty, he grew up with loving parents. For example it said in the memory that his parents would be excellent cooks that passed it down to him. @CAPS2 that they would have the time to teach him and learn. Next, he loved his parent so much. For instance, it says ""I will always be geateful to my parents for their love and sacrifice."" @CAPS1 he didn't love them he woldn't be saying thoughs things. Lastly, he loved his home and was happy with it. For example in the memory it say that ""I would never forget how my parents turned this simple house into a home."" @CAPS2 that everyone he lived with and all of his familys he loved so much and his home was great with it all. That is why in this memory, the auther shows love and kindness as a mood to this peice.",3,"स्मृति ""Narciso Rodriguez"" स्मृति मा लेखक द्वारा बनाईएको मूड धेरै दयालु छ। पहिलो, उहाँ मायालु आमाबाबुसँग हुर्कनुभयो। उदाहरणका लागि, यो सम्झनामा भनिएको छ कि उनका आमाबाबु उत्कृष्ट कुकहरू हुनेछन् जसले यो उहाँलाई दिए। @CAPS2 कि तिनीहरूसँग उहाँलाई सिकाउन र सिक्ने समय हुनेछ। त्यसपछि, उसले आफ्नो आमाबाबुलाई धेरै माया गर्यो। उदाहरणका लागि, यसले भन्छ ""म सधैं मेरो आमाबाबुको माया र बलिदानको लागि कृतज्ञ हुनेछु।"" @CAPS1 उसले तिनीहरूलाई माया गर्दैन, उसले चीजहरू भन्दैन। अन्तमा, उसले आफ्नो घरलाई माया गर्यो र यसमा खुसी थियो। उदाहरणका लागि स्मृतिमा भनिएको छ कि ""मेरा आमाबाबुले कसरी यो साधारण घरलाई घरमा परिणत गर्नुभयो म कहिल्यै बिर्सन सक्दिन।"" @CAPS2 कि उनीसँग बस्ने सबैजना र उनका सबै परिवारहरूलाई उनले धेरै माया गर्थे र उनको घर यो सबैसँग उत्कृष्ट थियो। यसैले यस स्मृतिमा, लेखकले यस पीसको मूडको रूपमा प्रेम र दया देखाउँदछ।"
13320,5,The mood created by the author was a positive mood because he only said good things about his family and he talked about how grateful he is that they moved to america,1,लेखक द्वारा बनाईएको मुड एक सकारात्मक मूड थियो किनभने उनले केवल आफ्नो परिवारको बारेमा राम्रो कुराहरू भने र उनी अमेरिकामा सरेकोमा उनी कत्ति कृतज्ञ छन् भनेर कुरा गरे।
13321,5,"The author, @PERSON1 created a mood in the memoir. The mood he created was deffinitely loving and warm. For example, I would say this memoir's mood is loving and warm because the memoir kept mentioning how considerate, friendly, and passionate his family was. Also, he kept saying he learned what family was all about and he learned the true meaning of family. So, to me the mood in this memoir, is loving and warm. The author, @PERSON1 created a mood in the memoir.",2,"लेखक, @PERSON1 ले संस्मरणमा मूड सिर्जना गर्नुभयो। उसले सिर्जना गरेको मूड पक्कै मायालु र न्यानो थियो। उदाहरणका लागि, म भन्न चाहन्छु कि यो संस्मरणको मूड मायालु र न्यानो छ किनभने संस्मरणले उनको परिवार कत्तिको विचारशील, मिलनसार र भावुक थियो भनेर उल्लेख गरिरहे। साथै, उनले परिवार भनेको के हो भनेर सिकेको र परिवारको सही अर्थ सिकेको बताए। त्यसैले, मेरो लागि यो संस्मरणमा मूड मायालु र न्यानो छ। लेखक, @PERSON1 ले संस्मरणमा मूड सिर्जना गर्नुभयो।"
13322,5,"I think that there is a warm mood in the memoir. I think so because in the memoir, the author is talking about how thankful he is to his parents for moving to @LOCATION1 destpite the hardships that they faced. Also, there is a warm mood to this memoir because the author is reminiscing about his past with sense a fondness for his parents and his neibhors. ""Growing up in this enviornment instilled in me a great sense that 'family' had nothing to do with being a blood relative... formed the backdrop to life in our warm home."" In the memoir, the author often talks about how kind the people he grew up with were, and how good of a childhood he had. This is why I think the mood of this memoir was warm.",2,"मलाई लाग्छ कि संस्मरणमा न्यानो मूड छ। मलाई लाग्छ किनभने संस्मरणमा, लेखकले उनीहरूले सामना गरेका कठिनाइहरूको बावजूद @LOCATION1 मा सरेकोमा उहाँ आफ्ना आमाबाबुप्रति कत्ति आभारी हुनुहुन्छ भनेर कुरा गर्दै हुनुहुन्छ। साथै, यस संस्मरणमा न्यानो मूड छ किनभने लेखकले आफ्ना आमाबाबु र आफ्ना छिमेकीहरूप्रतिको स्नेहको भावनाका साथ आफ्नो विगतको सम्झना गरिरहेका छन्। ""यस परिवेशमा हुर्किएर मेरो मनमा रगतको नातेदार हुनुसँग 'परिवार' को कुनै सरोकार छैन भन्ने ठूलो भावना जाग्यो... हाम्रो न्यानो घरमा जीवनको पृष्ठभूमि बन्यो।"" संस्मरणमा, लेखक प्रायः उनीसँग हुर्केका मानिसहरू कत्तिको दयालु थिए, र उनको बाल्यकाल कति राम्रो थियो भन्ने बारे कुरा गर्छ। यस कारणले गर्दा मलाई लाग्छ कि यो संस्मरणको मूड न्यानो थियो।"
13323,5,"In the memoir, Narciso Rodriguez, the mood is said in all different ways. In paragraph @NUM1 when she talks about her love for cooking the mood is calm with a dash of spice to it. Since she is Cuban I like to think the cooking is spicy. In paragraph @NUM2 she states, ""My parents always kept their arms and doors open to many people we considered family..."" That is a happy loving mood. To be able to say that means you have some pretty amazing neighbors. In paragraph @NUM3, ""I will always be greatful to my parents for their love and sacrifice."" That is the most important mood set in this memoir because she is thanking her parents for her life that she has. That is a very respectful thing to do. Everyone does it, but did you write a memoir about it?",3,"संस्मरणमा, नार्सिसो रोड्रिगेज, मूड सबै फरक तरिकामा भनिएको छ। अनुच्छेद @NUM1 मा जब उनी खाना पकाउनको लागि आफ्नो प्रेमको बारेमा कुरा गर्छिन् मूड शान्त हुन्छ यसमा मसलाको ड्यासले। उनी क्युबाली भएकोले मलाई खाना पकाउने मसालेदार छ जस्तो लाग्छ। अनुच्छेद @NUM2 मा उनी भन्छिन्, ""मेरा आमाबाबुले सधैं आफ्नो हात र ढोका धेरै मानिसहरूका लागि खुला राख्नुहुन्छ जसलाई हामीले परिवार मान्थ्यौं..."" त्यो खुसी मायालु मूड हो। यो भन्न सक्षम हुनुको मतलब तपाईंसँग केही राम्रा अचम्मका छिमेकीहरू छन्। अनुच्छेद @NUM3 मा, ""म सधैं मेरो आमाबाबुको माया र बलिदानको लागि महान हुनेछु।"" यो संस्मरणमा सेट गरिएको सबैभन्दा महत्त्वपूर्ण मूड हो किनभने उनी आफ्नो जीवनको लागि आफ्ना आमाबाबुलाई धन्यवाद दिन्छिन्। यो धेरै सम्मानजनक कुरा हो। सबैले यो गर्छन्, तर के तपाईंले यसको बारेमा संस्मरण लेख्नुभयो?"
13324,5,"In the memoir, @PERSON1, from Home: The blueprints of our lives, there was a very solidary mood. The @PERSON1 family was so happy to be in @LOCATION1 and be free, and no longer in Cuba. It was a very loved environment with friends and family always coming to their table. They were a very caring family. They always had the arms and door wide open to other refugees until They got back on their feet. They were a happy, loving, and caring @CAPS1 family.",2,"संस्मरणमा, @PERSON1, घरबाट: हाम्रो जीवनको खाका, त्यहाँ एक धेरै ठोस मूड थियो। @PERSON1 परिवार @LOCATION1 मा भएको र स्वतन्त्र हुन पाउँदा धेरै खुसी थियो, र अब क्युबामा छैन। यो एक धेरै मनपर्ने वातावरण थियो साथीहरू र परिवार सधैं तिनीहरूको टेबलमा आउँथे। तिनीहरू धेरै हेरचाह गर्ने परिवार थिए। तिनीहरूले आफ्नो खुट्टामा नआएसम्म अन्य शरणार्थीहरूका लागि सधैं हात र ढोका खुल्ला थिए। तिनीहरू खुशी, मायालु र हेरचाह गर्ने @CAPS1 परिवार थिए।"
13325,5,"The main mood through out this entire excerpt from Home: The Blueprints of Our Lives is one of thanks. Through out the excerpt, @ORGANIZATION1 about and explains about how his parents struggled in the US for their children. In his house, as it is said in paragraph @NUM1, ""My young parents created our traditional cuban home"" @CAPS1 loved everything about that home. Also his family. Not blood relatives just family. His family was made up of the entire community in a time, as discribed in paragraph @NUM2, ""When overt racism was the norm and segregation prevailed in the @LOCATION1."" @CAPS1 is most thankful of his parents. In paragraph @NUM3 it discribes ""They came selflessly, as many immigrants do, to give their children a better life... They struggled bothe personally and financially... My parents had to accept that they might not be able to find the kind of jobs they deserved"" His parents gave up everything for his current life and Narciso is forever greatful.",3,"घरबाट यो सम्पूर्ण अंश बाहिरको मुख्य मूड: हाम्रो जीवनको ब्लुप्रिन्टहरू धन्यवाद मध्ये एक हो। उद्धरण मार्फत, @ORGANIZATION1 ले आफ्ना आमाबाबुले आफ्ना बच्चाहरूको लागि अमेरिकामा कसरी संघर्ष गरे भन्ने बारे र व्याख्या गर्दछ। उसको घरमा, जस्तै अनुच्छेद @NUM1 मा भनिएको छ, ""मेरा जवान आमाबाबुले हाम्रो परम्परागत क्युबाली घर बनाउनुभयो"" @CAPS1 लाई त्यो घरको बारेमा सबै कुरा मन पर्यो। उसको परिवार पनि । रगतको आफन्त मात्र होइन परिवार । उसको परिवार एक समयमा सम्पूर्ण समुदायबाट बनेको थियो, अनुच्छेद @NUM2 मा वर्णन गरिए अनुसार, ""जब @LOCATION1 मा प्रचलित नस्लवाद र पृथकता प्रचलित थियो।"" @CAPS1 आफ्नो आमाबाबुको धेरै आभारी छ। अनुच्छेद @NUM3 मा यसले वर्णन गर्दछ ""तिनीहरू निस्वार्थ रूपमा आएका थिए, धेरै आप्रवासीहरूले, आफ्ना छोराछोरीहरूलाई राम्रो जीवन दिन... उनीहरूले व्यक्तिगत र आर्थिक रूपमा संघर्ष गरे... मेरा आमाबाबुले स्वीकार गर्नुपर्‍यो कि उनीहरूले त्यस्तो प्रकार पाउन सक्दैनन्। तिनीहरूले योग्य कामहरू ""उनका आमाबाबुले आफ्नो वर्तमान जीवनको लागि सबै कुरा त्यागे र नार्सिसो सधैंभरि महान छन्।"
13326,5,The mood of the memoir was a happy and graceful mood because they live in a good neighborhood in america and they are surouded by their family members who have dinner with them.,1,संस्मरणको मूड एक खुसी र सुन्दर मूड थियो किनभने तिनीहरू अमेरिकामा राम्रो छिमेकमा बस्छन् र उनीहरूसँग डिनर गर्ने उनीहरूको परिवारका सदस्यहरूले उनीहरूलाई घेरेका छन्।
13327,5,"The author of this memoir created a very uplifting mood. The way Narciso described her home, explained the sacrifice of her parents, and her definition of ""family"" all added to the overall mood. Narciso's description of her home and neighborhood expresses the passion she feels for it. She used phrases such as: ""I am eternally grateful"",""passionte Cuban-music, and ""which I adore to this day"" to express her positive feelings towards her childhood home. When the author ends paragraph two with ""life in our warm house"", the reader knows she was pleased with her childhood conditions. The sacrifices and selfless actions of Narciso's parents is purely uplifting. ""My mother and father came to this country with such courage... they came selflessly... to give their children a better life."" Their actions are touching and heroic - adding greatly to the up with the mood of the memoir. The author's definition of a ""family"" is very touching as well. She expresses that """"family"" had nothing to do with being a blood relative."" and the way her neighborhood ""came together in great solidarity.""  @CAPS1 this neighborhood was united and supportive of one another - the kind of place that anyone would want to live. I believe that the last sentence displays the mood nicely, ""I will never forget how my parents turned this simple house into a home.""  The perseverance of the author's parents, the descriptron of her home, and her definition of family all create an uplifting mood for this memoir.",4,"यो संस्मरण को लेखक एक धेरै उत्थान मूड सिर्जना। नार्सिसोले आफ्नो घरको वर्णन गर्ने तरिका, आफ्ना आमाबाबुको बलिदानको व्याख्या, र उनको ""परिवार"" को परिभाषाले समग्र मूडमा थप्यो। नार्सिसोको आफ्नो घर र छिमेकको वर्णनले उसको लागि महसुस गरेको जोश व्यक्त गर्दछ। उनले आफ्नो बाल्यकालको घरप्रतिको सकारात्मक भावना व्यक्त गर्नका लागि: ""म अनन्त कृतज्ञ छु"", प्यासेन्टे क्युबा-संगीत, र ""जसलाई म आजसम्म मन पराउँछु"" जस्ता वाक्यांशहरू प्रयोग गर्छिन्। घर"", पाठकलाई थाहा छ कि उनी आफ्नो बाल्यकालको अवस्थाबाट सन्तुष्ट थिइन्। नार्सिसोका आमाबाबुको त्याग र नि:स्वार्थ कार्यहरू विशुद्ध रूपमा उत्थानदायी छन्। ""मेरो आमा र बुबा यस्तो साहसका साथ यो देशमा आउनुभयो ... उनीहरू निस्वार्थ रूपमा आए... बालबालिकाको जीवन राम्रो होस्।"" तिनीहरूका कार्यहरू हृदयस्पर्शी र वीरतापूर्ण छन् - संस्मरणको मूडसँग धेरै जोडिएको छ। लेखकको ""परिवार"" को परिभाषा पनि धेरै मन छुने छ। उनी व्यक्त गर्छिन् कि ""परिवार"" ले केही गर्नुपर्दैन। संगरगतको नातेदार भएको कारण।"" र उसको छिमेकी ""ठूलो ऐक्यबद्धतामा सँगै आए।"" @CAPS1 यो छिमेक एकताबद्ध र एकअर्कालाई सहयोगी थियो - जो कोही पनि बस्न चाहन्छ भन्ने ठाउँ। म विश्वास गर्छु कि अन्तिम वाक्यले देखाउँछ मूड राम्रोसँग, ""मेरा आमाबाबुले कसरी यो साधारण घरलाई घरमा परिणत गर्नुभयो म कहिल्यै बिर्सने छैन।"" लेखकका आमाबाबुको लगनशीलता, उनको घरको वर्णन, र उनको परिवारको परिभाषा सबैले यो संस्मरणको लागि उत्थानको मूड सिर्जना गर्दछ।"
13328,5,"This was a touching story of how this boy appreciates his family and parents so much. There is a mood through the story.Home to this boy is about family and relationships. He talks about how he liked the kitchen and cooking, just like his mother and father. That is a mood of happiness.The kitchen is why he loves. He talks about his Cuban culture and how he appreciates his parents bravery to come to @LOCATION1.The mood is mostly appreciation in the story. He is very appreciative.",2,यो केटाले आफ्नो परिवार र आमाबाबुलाई कसरी कदर गर्छ भन्ने मन छुने कथा थियो। कथामा मूड छ। यो केटाको घर परिवार र सम्बन्धको बारेमा हो। उसले आमा र बुबालाई जस्तै भान्साकोठा र खाना पकाउन मन पराएको बारेमा कुरा गर्छ। त्यो खुसीको मूड हो। भान्साकोठा किन उसलाई मन पर्छ। उहाँ आफ्नो क्युबाली संस्कृति र @LOCATION1 मा आउनका लागि आफ्ना आमाबाबुको बहादुरीको कदर गर्नुहुन्छ भन्ने कुराको बारेमा कुरा गर्नुहुन्छ। कथामा मूड प्रायः प्रशंसा हो। उहाँ धेरै प्रशंसायोग्य हुनुहुन्छ।
13329,5,"The mood of this memoir is that @PERSON1 is happy being with his family because he believes you should always love your family.                                                                                                                                                   Growing up in his environment instilled in him a great sense that family had nothing to do with being a blood relative, but his neighborhood was made up of mostly Spanish, Cuban, and Italian immigrants. At this time racism, and segregation prevailed in the United States. Despite customs elsewhere, all the cultures came together in great solidarity and friendship.                                                                                                                                      It was a closeknit community of hard working immigrants who extended a hand to people who were not necessarily their own kind, but were clearly in need of a helping hand.                                                                            The mood of this story is that everyone can come together in happiness and joy.",3,"यस संस्मरणको मूड यो हो कि @PERSON1 आफ्नो परिवारसँग खुसी छ किनभने उहाँ विश्वास गर्नुहुन्छ कि तपाईंले सधैं आफ्नो परिवारलाई माया गर्नुपर्छ। आफ्नो परिवेशमा हुर्केकोले उहाँमा रगतको नातेदार हुनुको साथ परिवारको कुनै सरोकार छैन भन्ने ठूलो भावना जगायो, तर उसको छिमेक प्रायः स्पेनी, क्युबाली र इटालियन आप्रवासीहरू मिलेर बनेको थियो। यस समयमा संयुक्त राज्य अमेरिकामा नस्लवाद, र पृथकता प्रबल थियो। अन्यत्रको रीतिरिवाजको बावजुद, सबै संस्कृतिहरू ठूलो ऐक्यबद्धता र मित्रतामा भेला भए। यो कडा परिश्रम गर्ने आप्रवासीहरूको नजिकको समुदाय थियो जसले मानिसहरूलाई हात बढायो जो आवश्यक रूपमा आफ्नै प्रकारका थिएनन्, तर स्पष्ट रूपमा मद्दतको आवश्यकता थियो।यस कथाको मूड भनेको सबैजना खुशी र आनन्दमा एकसाथ आउन सक्छन्।"
13330,5,"In the memoir Narciso Rodriguez, Narciso created a few moods that are very relatable, yet make you think. One mood is happiness. This reading feels happy from the beginning to hand because it shows how Narciso went through his life, and what he loves about his childhood paragraph @NUM1 says ""my parents both shared cooking duties and unwillingly passed onto me their rich culinary skills and a love of cooking that is still with me today. Passionate Cuban music filled the air mixing with the aromas of the kitchen."" These sentences show he loved the environment he lived in, and what was in his home, which made him happy.Narciso also created a mysterious mood. This mood made you think about your home, and what the word 'family' really means. Narciso's family was a great, big, loving group of people-many of whom were not even related. Paragraph @NUM2 says ""my parents always kept their arms and their door open to the many people we considered family, knowing they would do the same for us."" This shows thier consideration of family was large, and inspiring.The main mood in this memoir from Narciso is gratefulness. Narciso is grateful for many things, especially being able to live his life the way he did. He is mostly grateful to his parents, as paragraph @NUM3 says ""I will always be grateful to my parents for thier love and sacrifice."" Narciso's main mood is gratefullness because he is grateful toward everyone & everything that made his life good, and made him what he is now.",4,"नार्सिसो रोड्रिग्वेजको संस्मरणमा, नार्सिसोले केहि मुडहरू सिर्जना गरे जुन धेरै सान्दर्भिक छन्, तर पनि तपाईंलाई सोच्न बाध्य तुल्याउँछन्। एउटा मूड खुशी हो। यो पढाइले सुरुदेखि हातसम्म खुसी महसुस गर्छ किनभने यसले नार्सिसोको जीवन कसरी बित्यो, र उसको बाल्यकालको अनुच्छेद @NUM1 मा के मनपर्छ भन्ने देखाउँछ ""मेरा आमाबुबा दुवैले खाना पकाउने कर्तव्यहरू साझा गर्नुभयो र अनिच्छुकतासाथ मलाई उनीहरूको समृद्ध पाक कला र माया हस्तान्तरण गर्नुभयो। खाना पकाउने जुन आज पनि मसँग छ। भावुक क्युबाली संगीतले भान्साको सुगन्धमा हावा मिसाएर भरिदियो।"" यी वाक्यहरूले देखाउँछन् कि उसले आफू बसेको वातावरणलाई माया गर्यो, र उसको घरमा के थियो, जसले उसलाई खुशी बनायो। नार्सिसोले पनि रहस्यमय मूड सिर्जना गर्यो। यो मूडले तपाईंलाई आफ्नो घरको बारेमा सोच्न बाध्य बनायो, र 'परिवार' शब्दको वास्तविक अर्थ के हो। नार्सिसोको परिवार एक महान, ठूलो, मायालु मानिसहरूको समूह थियो - जसमध्ये धेरैजना सम्बन्धित थिएनन्। अनुच्छेद @NUM2 भन्छन् ""मेरा आमाबाबुले सधैं आफ्नो हात र ढोका खुला राख्नुहुन्छ धेरै मानिसहरूलाई हामीले परिवार मान्छौं, थाहा छ कि उनीहरूले हाम्रो लागि पनि त्यस्तै गर्नेछन्।"" Tउनको परिवारको विचार ठूलो थियो, र प्रेरणादायक थियो। नार्सिसोको यो संस्मरणको मुख्य मूड कृतज्ञता हो। नार्सिसो धेरै चीजहरूका लागि कृतज्ञ छ, विशेष गरी उसले गरे जस्तै आफ्नो जीवन बिताउन सक्षम हुनु। उहाँ प्रायः आफ्ना आमाबाबुप्रति कृतज्ञ हुनुहुन्छ, अनुच्छेद @NUM3 ले भन्छ ""म सधैं मेरो आमाबाबुको माया र बलिदानको लागि आभारी हुनेछु।"" नार्सिसोको मुख्य मूड कृतज्ञता हो किनभने ऊ सबैप्रति कृतज्ञ छ र उसको जीवनलाई राम्रो बनाउने सबै चीजहरू, र उसलाई अहिले जस्तो बनाएको छ।"
13331,5,"This memoir by Narciso Rodriguez had a warm down to earth feeling. Narciso expresses his love for everything given to him. I can tell he has a huge heart and it all starts at home. In the second paragraph he talks about his home life. Everything about his family gave me a warm sunny feeling. He sets the mood by talking about his amazing parents, they are wonderful. They incorporate their culture into everything. Food gives everyone a fuzzy feeling inside.Home: The Blueprints of Our Lives shows the warm welcoming feeling Narciso get when thinking about his family.  ",3,"नार्सिसो रोड्रिग्वेजको यो संस्मरणले पृथ्वीको लागि न्यानो भावना थियो। नार्सिसोले उनलाई दिएको सबै कुराको लागि आफ्नो प्रेम व्यक्त गर्दछ। म भन्न सक्छु कि उनको ठूलो हृदय छ र यो सबै घरबाट सुरु हुन्छ। दोस्रो अनुच्छेदमा उसले आफ्नो गृहजीवनको बारेमा कुरा गर्छ। उसको परिवारको बारेमा सबै कुराले मलाई न्यानो घामको अनुभूति दियो। उहाँले आफ्नो अद्भुत आमाबाबुको बारेमा कुरा गरेर मूड सेट गर्नुहुन्छ, तिनीहरू अद्भुत छन्। तिनीहरूले आफ्नो संस्कृति सबै कुरामा समावेश गर्दछ। खानाले सबैलाई भित्रको अस्पष्ट अनुभूति दिन्छ। घर: हाम्रो जीवनको ब्लूप्रिन्टले नार्सिसोले आफ्नो परिवारको बारेमा सोच्दा न्यानो स्वागत गर्ने भावना देखाउँदछ।"
